DATA;PARTICIPANTE;SALDO;ACUMULADO
21/12/2018;Financial Institutions;8955;26443982
21/12/2018;Banks;8695;25776428
21/12/2018;Brokers & Dealers;260;-1035596
21/12/2018;Institutional Investors;135319;-67095049
21/12/2018;Domestic;135319;-67095049
21/12/2018;Nonresident Investors;-147187;43478582
21/12/2018;Nonresident investors - RES.2689;-147187;43478582
21/12/2018;Corporations;-72;-2755218
21/12/2018;Individuals;2985;-72197
21/12/2018;Total;0;100
26/12/2018;Financial Institutions;10100;26454082
26/12/2018;Banks;9705;25786133
26/12/2018;Brokers & Dealers;395;-1035201
26/12/2018;Institutional Investors;133290;-66961759
26/12/2018;Domestic;133290;-66961759
26/12/2018;Nonresident Investors;-145169;43333413
26/12/2018;Nonresident investors - RES.2689;-145169;43333413
26/12/2018;Corporations;99;-2755119
26/12/2018;Individuals;1680;-70517
26/12/2018;Total;0;100
27/12/2018;Financial Institutions;10425;26464507
27/12/2018;Banks;10025;25796158
27/12/2018;Brokers & Dealers;400;-1034801
27/12/2018;Institutional Investors;134735;-66827024
27/12/2018;Domestic;134735;-66827024
27/12/2018;Nonresident Investors;-147971;43185442
27/12/2018;Nonresident investors - RES.2689;-147971;43185442
27/12/2018;Corporations;-159;-2755278
27/12/2018;Individuals;2970;-67547
27/12/2018;Total;0;100
28/12/2018;Financial Institutions;8935;26473442
28/12/2018;Banks;8675;25804833
28/12/2018;Brokers & Dealers;260;-1034541
28/12/2018;Institutional Investors;131223;-66695801
28/12/2018;Domestic;131223;-66695801
28/12/2018;Nonresident Investors;-143789;43041653
28/12/2018;Nonresident investors - RES.2689;-143789;43041653
28/12/2018;Corporations;-234;-2755512
28/12/2018;Individuals;3865;-63682
28/12/2018;Total;0;100
02/01/2019;Financial Institutions;7670;26481112
02/01/2019;Banks;7660;25812493
02/01/2019;Brokers & Dealers;10;-1034531
02/01/2019;Institutional Investors;136768;-66559033
02/01/2019;Domestic;136768;-66559033
02/01/2019;Nonresident Investors;-147140;42894513
02/01/2019;Nonresident investors - RES.2689;-147140;42894513
02/01/2019;Corporations;-338;-2755850
02/01/2019;Individuals;3040;-60642
02/01/2019;Total;0;100
03/01/2019;Financial Institutions;7550;26488662
03/01/2019;Banks;7590;25820083
03/01/2019;Brokers & Dealers;-40;-1034571
03/01/2019;Institutional Investors;146891;-66412142
03/01/2019;Domestic;146891;-66412142
03/01/2019;Nonresident Investors;-155248;42739265
03/01/2019;Nonresident investors - RES.2689;-155248;42739265
03/01/2019;Corporations;-113;-2755963
03/01/2019;Individuals;920;-59722
03/01/2019;Total;0;100
04/01/2019;Financial Institutions;6765;26495427
04/01/2019;Banks;6870;25826953
04/01/2019;Brokers & Dealers;-105;-1034676
04/01/2019;Institutional Investors;151013;-66261129
04/01/2019;Domestic;151013;-66261129
04/01/2019;Nonresident Investors;-160056;42579209
04/01/2019;Nonresident investors - RES.2689;-160056;42579209
04/01/2019;Corporations;-412;-2756375
04/01/2019;Individuals;2690;-57032
04/01/2019;Total;0;100
07/01/2019;Financial Institutions;7220;26502647
07/01/2019;Banks;7345;25834298
07/01/2019;Brokers & Dealers;-125;-1034801
07/01/2019;Institutional Investors;154580;-66106549
07/01/2019;Domestic;154580;-66106549
07/01/2019;Nonresident Investors;-163004;42416205
07/01/2019;Nonresident investors - RES.2689;-163004;42416205
07/01/2019;Corporations;-106;-2756481
07/01/2019;Individuals;1310;-55722
07/01/2019;Total;0;100
08/01/2019;Financial Institutions;6815;26509462
08/01/2019;Banks;6975;25841273
08/01/2019;Brokers & Dealers;-160;-1034961
08/01/2019;Institutional Investors;158888;-65947661
08/01/2019;Domestic;158888;-65947661
08/01/2019;Nonresident Investors;-164812;42251393
08/01/2019;Nonresident investors - RES.2689;-164812;42251393
08/01/2019;Corporations;-436;-2756917
08/01/2019;Individuals;-455;-56177
08/01/2019;Total;0;100
09/01/2019;Financial Institutions;6370;26515832
09/01/2019;Banks;6570;25847843
09/01/2019;Brokers & Dealers;-200;-1035161
09/01/2019;Institutional Investors;158264;-65789397
09/01/2019;Domestic;158264;-65789397
09/01/2019;Nonresident Investors;-164902;42086491
09/01/2019;Nonresident investors - RES.2689;-164902;42086491
09/01/2019;Corporations;-557;-2757474
09/01/2019;Individuals;825;-55352
09/01/2019;Total;0;100
10/01/2019;Financial Institutions;5935;26521767
10/01/2019;Banks;6285;25854128
10/01/2019;Brokers & Dealers;-350;-1035511
10/01/2019;Institutional Investors;156322;-65633075
10/01/2019;Domestic;156322;-65633075
10/01/2019;Nonresident Investors;-162700;41923791
10/01/2019;Nonresident investors - RES.2689;-162700;41923791
10/01/2019;Corporations;-587;-2758061
10/01/2019;Individuals;1030;-54322
10/01/2019;Total;0;100
11/01/2019;Financial Institutions;6020;26527787
11/01/2019;Banks;6285;25860413
11/01/2019;Brokers & Dealers;-265;-1035776
11/01/2019;Institutional Investors;153446;-65479629
11/01/2019;Domestic;153446;-65479629
11/01/2019;Nonresident Investors;-160187;41763604
11/01/2019;Nonresident investors - RES.2689;-160187;41763604
11/01/2019;Corporations;-644;-2758705
11/01/2019;Individuals;1365;-52957
11/01/2019;Total;0;100
14/01/2019;Financial Institutions;6060;26533847
14/01/2019;Banks;6320;25866733
14/01/2019;Brokers & Dealers;-260;-1036036
14/01/2019;Institutional Investors;149182;-65330447
14/01/2019;Domestic;149182;-65330447
14/01/2019;Nonresident Investors;-157218;41606386
14/01/2019;Nonresident investors - RES.2689;-157218;41606386
14/01/2019;Corporations;-1069;-2759774
14/01/2019;Individuals;3045;-49912
14/01/2019;Total;0;100
15/01/2019;Financial Institutions;6135;26539982
15/01/2019;Banks;6375;25873108
15/01/2019;Brokers & Dealers;-240;-1036276
15/01/2019;Institutional Investors;144306;-65186141
15/01/2019;Domestic;144306;-65186141
15/01/2019;Nonresident Investors;-155246;41451140
15/01/2019;Nonresident investors - RES.2689;-155246;41451140
15/01/2019;Corporations;-885;-2760659
15/01/2019;Individuals;5690;-44222
15/01/2019;Total;0;100
16/01/2019;Financial Institutions;6270;26546252
16/01/2019;Banks;6515;25879623
16/01/2019;Brokers & Dealers;-245;-1036521
16/01/2019;Institutional Investors;142102;-65044039
16/01/2019;Domestic;142102;-65044039
16/01/2019;Nonresident Investors;-152628;41298512
16/01/2019;Nonresident investors - RES.2689;-152628;41298512
16/01/2019;Corporations;-1219;-2761878
16/01/2019;Individuals;5475;-38747
16/01/2019;Total;0;100
17/01/2019;Financial Institutions;6300;26552552
17/01/2019;Banks;6905;25886528
17/01/2019;Brokers & Dealers;-605;-1037126
17/01/2019;Institutional Investors;138654;-64905385
17/01/2019;Domestic;138654;-64905385
17/01/2019;Nonresident Investors;-150406;41148106
17/01/2019;Nonresident investors - RES.2689;-150406;41148106
17/01/2019;Corporations;-1523;-2763401
17/01/2019;Individuals;6975;-31772
17/01/2019;Total;0;100
18/01/2019;Financial Institutions;6880;26559432
18/01/2019;Banks;7770;25894298
18/01/2019;Brokers & Dealers;-890;-1038016
18/01/2019;Institutional Investors;146150;-64759235
18/01/2019;Domestic;146150;-64759235
18/01/2019;Nonresident Investors;-161827;40986279
18/01/2019;Nonresident investors - RES.2689;-161827;40986279
18/01/2019;Corporations;-1263;-2764664
18/01/2019;Individuals;10060;-21712
18/01/2019;Total;0;100
21/01/2019;Financial Institutions;7855;26567287
21/01/2019;Banks;8640;25902938
21/01/2019;Brokers & Dealers;-785;-1038801
21/01/2019;Institutional Investors;144834;-64614401
21/01/2019;Domestic;144834;-64614401
21/01/2019;Nonresident Investors;-159219;40827060
21/01/2019;Nonresident investors - RES.2689;-159219;40827060
21/01/2019;Corporations;-1665;-2766329
21/01/2019;Individuals;8195;-13517
21/01/2019;Total;0;100
22/01/2019;Financial Institutions;7695;26574982
22/01/2019;Banks;8365;25911303
22/01/2019;Brokers & Dealers;-670;-1039471
22/01/2019;Institutional Investors;140065;-64474336
22/01/2019;Domestic;140065;-64474336
22/01/2019;Nonresident Investors;-153303;40673757
22/01/2019;Nonresident investors - RES.2689;-153303;40673757
22/01/2019;Corporations;-1467;-2767796
22/01/2019;Individuals;7010;-6507
22/01/2019;Total;0;100
23/01/2019;Financial Institutions;6705;26581687
23/01/2019;Banks;7515;25918818
23/01/2019;Brokers & Dealers;-810;-1040281
23/01/2019;Institutional Investors;142515;-64331821
23/01/2019;Domestic;142515;-64331821
23/01/2019;Nonresident Investors;-150992;40522765
23/01/2019;Nonresident investors - RES.2689;-150992;40522765
23/01/2019;Corporations;-1713;-2769509
23/01/2019;Individuals;3485;-3022
23/01/2019;Total;0;100
24/01/2019;Financial Institutions;5340;26587027
24/01/2019;Banks;6520;25925338
24/01/2019;Brokers & Dealers;-1180;-1041461
24/01/2019;Institutional Investors;139530;-64192291
24/01/2019;Domestic;139530;-64192291
24/01/2019;Nonresident Investors;-145411;40377354
24/01/2019;Nonresident investors - RES.2689;-145411;40377354
24/01/2019;Corporations;-1714;-2771223
24/01/2019;Individuals;2255;-767
24/01/2019;Total;0;100
28/01/2019;Financial Institutions;7570;26594597
28/01/2019;Banks;8075;25933413
28/01/2019;Brokers & Dealers;-505;-1041966
28/01/2019;Institutional Investors;143003;-64049288
28/01/2019;Domestic;143003;-64049288
28/01/2019;Nonresident Investors;-152749;40224605
28/01/2019;Nonresident investors - RES.2689;-152749;40224605
28/01/2019;Corporations;-1144;-2772367
28/01/2019;Individuals;3320;2553
28/01/2019;Total;0;100
29/01/2019;Financial Institutions;6375;26600972
29/01/2019;Banks;6985;25940398
29/01/2019;Brokers & Dealers;-610;-1042576
29/01/2019;Institutional Investors;142704;-63906584
29/01/2019;Domestic;142704;-63906584
29/01/2019;Nonresident Investors;-151075;40073530
29/01/2019;Nonresident investors - RES.2689;-151075;40073530
29/01/2019;Corporations;-1084;-2773451
29/01/2019;Individuals;3080;5633
29/01/2019;Total;0;100
30/01/2019;Financial Institutions;6340;26607312
30/01/2019;Banks;7020;25947418
30/01/2019;Brokers & Dealers;-680;-1043256
30/01/2019;Institutional Investors;142921;-63763663
30/01/2019;Domestic;142921;-63763663
30/01/2019;Nonresident Investors;-152770;39920760
30/01/2019;Nonresident investors - RES.2689;-152770;39920760
30/01/2019;Corporations;-1146;-2774597
30/01/2019;Individuals;4655;10288
30/01/2019;Total;0;100
31/01/2019;Financial Institutions;4885;26612197
31/01/2019;Banks;5595;25953013
31/01/2019;Brokers & Dealers;-710;-1043966
31/01/2019;Institutional Investors;141326;-63622337
31/01/2019;Domestic;141326;-63622337
31/01/2019;Nonresident Investors;-150791;39769969
31/01/2019;Nonresident investors - RES.2689;-150791;39769969
31/01/2019;Corporations;-1390;-2775987
31/01/2019;Individuals;5970;16258
31/01/2019;Total;0;100
01/02/2019;Financial Institutions;5900;26618097
01/02/2019;Banks;6640;25959653
01/02/2019;Brokers & Dealers;-740;-1044706
01/02/2019;Institutional Investors;142571;-63479766
01/02/2019;Domestic;142571;-63479766
01/02/2019;Nonresident Investors;-153906;39616063
01/02/2019;Nonresident investors - RES.2689;-153906;39616063
01/02/2019;Corporations;-1370;-2777357
01/02/2019;Individuals;6805;23063
01/02/2019;Total;0;100
04/02/2019;Financial Institutions;5525;26623622
04/02/2019;Banks;6375;25966028
04/02/2019;Brokers & Dealers;-850;-1045556
04/02/2019;Institutional Investors;134915;-63344851
04/02/2019;Domestic;134915;-63344851
04/02/2019;Nonresident Investors;-146320;39469743
04/02/2019;Nonresident investors - RES.2689;-146320;39469743
04/02/2019;Corporations;-1415;-2778772
04/02/2019;Individuals;7295;30358
04/02/2019;Total;0;100
05/02/2019;Financial Institutions;5565;26629187
05/02/2019;Banks;6475;25972503
05/02/2019;Brokers & Dealers;-910;-1046466
05/02/2019;Institutional Investors;136022;-63208829
05/02/2019;Domestic;136022;-63208829
05/02/2019;Nonresident Investors;-145811;39323932
05/02/2019;Nonresident investors - RES.2689;-145811;39323932
05/02/2019;Corporations;-1371;-2780143
05/02/2019;Individuals;5595;35953
05/02/2019;Total;0;100
06/02/2019;Financial Institutions;8405;26637592
06/02/2019;Banks;8675;25981178
06/02/2019;Brokers & Dealers;-270;-1046736
06/02/2019;Institutional Investors;120537;-63088292
06/02/2019;Domestic;120537;-63088292
06/02/2019;Nonresident Investors;-134738;39189194
06/02/2019;Nonresident investors - RES.2689;-134738;39189194
06/02/2019;Corporations;-1179;-2781322
06/02/2019;Individuals;6975;42928
06/02/2019;Total;0;100
07/02/2019;Financial Institutions;7285;26644877
07/02/2019;Banks;7505;25988683
07/02/2019;Brokers & Dealers;-220;-1046956
07/02/2019;Institutional Investors;103331;-62984961
07/02/2019;Domestic;103331;-62984961
07/02/2019;Nonresident Investors;-114395;39074799
07/02/2019;Nonresident investors - RES.2689;-114395;39074799
07/02/2019;Corporations;-1241;-2782563
07/02/2019;Individuals;5020;47948
07/02/2019;Total;0;100
08/02/2019;Financial Institutions;7655;26652532
08/02/2019;Banks;7915;25996598
08/02/2019;Brokers & Dealers;-260;-1047216
08/02/2019;Institutional Investors;95221;-62889740
08/02/2019;Domestic;95221;-62889740
08/02/2019;Nonresident Investors;-106355;38968444
08/02/2019;Nonresident investors - RES.2689;-106355;38968444
08/02/2019;Corporations;-1071;-2783634
08/02/2019;Individuals;4550;52498
08/02/2019;Total;0;100
11/02/2019;Financial Institutions;7630;26660162
11/02/2019;Banks;7840;26004438
11/02/2019;Brokers & Dealers;-210;-1047426
11/02/2019;Institutional Investors;97802;-62791938
11/02/2019;Domestic;97802;-62791938
11/02/2019;Nonresident Investors;-109032;38859412
11/02/2019;Nonresident investors - RES.2689;-109032;38859412
11/02/2019;Corporations;-680;-2784314
11/02/2019;Individuals;4280;56778
11/02/2019;Total;0;100
12/02/2019;Financial Institutions;11375;26671537
12/02/2019;Banks;11680;26016118
12/02/2019;Brokers & Dealers;-305;-1047731
12/02/2019;Institutional Investors;98299;-62693639
12/02/2019;Domestic;98299;-62693639
12/02/2019;Nonresident Investors;-109754;38749658
12/02/2019;Nonresident investors - RES.2689;-109754;38749658
12/02/2019;Corporations;-1335;-2785649
12/02/2019;Individuals;1415;58193
12/02/2019;Total;0;100
13/02/2019;Financial Institutions;8570;26680107
13/02/2019;Banks;8860;26024978
13/02/2019;Brokers & Dealers;-290;-1048021
13/02/2019;Institutional Investors;120340;-62573299
13/02/2019;Domestic;120340;-62573299
13/02/2019;Nonresident Investors;-130388;38619270
13/02/2019;Nonresident investors - RES.2689;-130388;38619270
13/02/2019;Corporations;-807;-2786456
13/02/2019;Individuals;2285;60478
13/02/2019;Total;0;100
14/02/2019;Financial Institutions;6640;26686747
14/02/2019;Banks;7310;26032288
14/02/2019;Brokers & Dealers;-670;-1048691
14/02/2019;Institutional Investors;120724;-62452575
14/02/2019;Domestic;120724;-62452575
14/02/2019;Nonresident Investors;-127100;38492170
14/02/2019;Nonresident investors - RES.2689;-127100;38492170
14/02/2019;Corporations;-1609;-2788065
14/02/2019;Individuals;1345;61823
14/02/2019;Total;0;100
15/02/2019;Financial Institutions;6085;26692832
15/02/2019;Banks;6620;26038908
15/02/2019;Brokers & Dealers;-535;-1049226
15/02/2019;Institutional Investors;130518;-62322057
15/02/2019;Domestic;130518;-62322057
15/02/2019;Nonresident Investors;-135985;38356185
15/02/2019;Nonresident investors - RES.2689;-135985;38356185
15/02/2019;Corporations;-1483;-2789548
15/02/2019;Individuals;865;62688
15/02/2019;Total;0;100
18/02/2019;Financial Institutions;5740;26698572
18/02/2019;Banks;6290;26045198
18/02/2019;Brokers & Dealers;-550;-1049776
18/02/2019;Institutional Investors;128206;-62193851
18/02/2019;Domestic;128206;-62193851
18/02/2019;Nonresident Investors;-133701;38222484
18/02/2019;Nonresident investors - RES.2689;-133701;38222484
18/02/2019;Corporations;-1465;-2791013
18/02/2019;Individuals;1220;63908
18/02/2019;Total;0;100
19/02/2019;Financial Institutions;4535;26703107
19/02/2019;Banks;5105;26050303
19/02/2019;Brokers & Dealers;-570;-1050346
19/02/2019;Institutional Investors;120749;-62073102
19/02/2019;Domestic;120749;-62073102
19/02/2019;Nonresident Investors;-123390;38099094
19/02/2019;Nonresident investors - RES.2689;-123390;38099094
19/02/2019;Corporations;-1569;-2792582
19/02/2019;Individuals;-325;63583
19/02/2019;Total;0;100
20/02/2019;Financial Institutions;3850;26706957
20/02/2019;Banks;4400;26054703
20/02/2019;Brokers & Dealers;-550;-1050896
20/02/2019;Institutional Investors;108403;-61964699
20/02/2019;Domestic;108403;-61964699
20/02/2019;Nonresident Investors;-111699;37987395
20/02/2019;Nonresident investors - RES.2689;-111699;37987395
20/02/2019;Corporations;-1214;-2793796
20/02/2019;Individuals;660;64243
20/02/2019;Total;0;100
21/02/2019;Financial Institutions;4605;26711562
21/02/2019;Banks;5185;26059888
21/02/2019;Brokers & Dealers;-580;-1051476
21/02/2019;Institutional Investors;102532;-61862167
21/02/2019;Domestic;102532;-61862167
21/02/2019;Nonresident Investors;-105976;37881419
21/02/2019;Nonresident investors - RES.2689;-105976;37881419
21/02/2019;Corporations;-1251;-2795047
21/02/2019;Individuals;90;64333
21/02/2019;Total;0;100
22/02/2019;Financial Institutions;3780;26715342
22/02/2019;Banks;4570;26064458
22/02/2019;Brokers & Dealers;-790;-1052266
22/02/2019;Institutional Investors;103208;-61758959
22/02/2019;Domestic;103208;-61758959
22/02/2019;Nonresident Investors;-104717;37776702
22/02/2019;Nonresident investors - RES.2689;-104717;37776702
22/02/2019;Corporations;-1501;-2796548
22/02/2019;Individuals;-770;63563
22/02/2019;Total;0;100
25/02/2019;Financial Institutions;4320;26719662
25/02/2019;Banks;4880;26069338
25/02/2019;Brokers & Dealers;-560;-1052826
25/02/2019;Institutional Investors;104420;-61654539
25/02/2019;Domestic;104420;-61654539
25/02/2019;Nonresident Investors;-106159;37670543
25/02/2019;Nonresident investors - RES.2689;-106159;37670543
25/02/2019;Corporations;-1291;-2797839
25/02/2019;Individuals;-1290;62273
25/02/2019;Total;0;100
26/02/2019;Financial Institutions;4165;26723827
26/02/2019;Banks;4810;26074148
26/02/2019;Brokers & Dealers;-645;-1053471
26/02/2019;Institutional Investors;100642;-61553897
26/02/2019;Domestic;100642;-61553897
26/02/2019;Nonresident Investors;-102560;37567983
26/02/2019;Nonresident investors - RES.2689;-102560;37567983
26/02/2019;Corporations;-1137;-2798976
26/02/2019;Individuals;-1110;61163
26/02/2019;Total;0;100
27/02/2019;Financial Institutions;4265;26728092
27/02/2019;Banks;4925;26079073
27/02/2019;Brokers & Dealers;-660;-1054131
27/02/2019;Institutional Investors;102312;-61451585
27/02/2019;Domestic;102312;-61451585
27/02/2019;Nonresident Investors;-100170;37467813
27/02/2019;Nonresident investors - RES.2689;-100170;37467813
27/02/2019;Corporations;-1132;-2800108
27/02/2019;Individuals;-5275;55888
27/02/2019;Total;0;100
28/02/2019;Financial Institutions;5260;26733352
28/02/2019;Banks;5535;26084608
28/02/2019;Brokers & Dealers;-275;-1054406
28/02/2019;Institutional Investors;105260;-61346325
28/02/2019;Domestic;105260;-61346325
28/02/2019;Nonresident Investors;-104461;37363352
28/02/2019;Nonresident investors - RES.2689;-104461;37363352
28/02/2019;Corporations;-824;-2800932
28/02/2019;Individuals;-5235;50653
28/02/2019;Total;0;100
01/03/2019;Financial Institutions;4705;26738057
01/03/2019;Banks;5065;26089673
01/03/2019;Brokers & Dealers;-360;-1054766
01/03/2019;Institutional Investors;102870;-61243455
01/03/2019;Domestic;102870;-61243455
01/03/2019;Nonresident Investors;-100368;37262984
01/03/2019;Nonresident investors - RES.2689;-100368;37262984
01/03/2019;Corporations;-652;-2801584
01/03/2019;Individuals;-6555;44098
01/03/2019;Total;0;100
06/03/2019;Financial Institutions;4185;26742242
06/03/2019;Banks;4670;26094343
06/03/2019;Brokers & Dealers;-485;-1055251
06/03/2019;Institutional Investors;101098;-61142357
06/03/2019;Domestic;101098;-61142357
06/03/2019;Nonresident Investors;-98192;37164792
06/03/2019;Nonresident investors - RES.2689;-98192;37164792
06/03/2019;Corporations;-476;-2802060
06/03/2019;Individuals;-6615;37483
06/03/2019;Total;0;100
07/03/2019;Financial Institutions;3935;26746177
07/03/2019;Banks;4355;26098698
07/03/2019;Brokers & Dealers;-420;-1055671
07/03/2019;Institutional Investors;99469;-61042888
07/03/2019;Domestic;99469;-61042888
07/03/2019;Nonresident Investors;-95003;37069789
07/03/2019;Nonresident investors - RES.2689;-95003;37069789
07/03/2019;Corporations;-691;-2802751
07/03/2019;Individuals;-7710;29773
07/03/2019;Total;0;100
08/03/2019;Financial Institutions;4360;26750537
08/03/2019;Banks;4700;26103398
08/03/2019;Brokers & Dealers;-340;-1056011
08/03/2019;Institutional Investors;103904;-60938984
08/03/2019;Domestic;103904;-60938984
08/03/2019;Nonresident Investors;-98181;36971608
08/03/2019;Nonresident investors - RES.2689;-98181;36971608
08/03/2019;Corporations;-613;-2803364
08/03/2019;Individuals;-9470;20303
08/03/2019;Total;0;100
11/03/2019;Financial Institutions;3550;26754087
11/03/2019;Banks;4300;26107698
11/03/2019;Brokers & Dealers;-750;-1056761
11/03/2019;Institutional Investors;101021;-60837963
11/03/2019;Domestic;101021;-60837963
11/03/2019;Nonresident Investors;-94555;36877053
11/03/2019;Nonresident investors - RES.2689;-94555;36877053
11/03/2019;Corporations;-1366;-2804730
11/03/2019;Individuals;-8650;11653
11/03/2019;Total;0;100
12/03/2019;Financial Institutions;4235;26758322
12/03/2019;Banks;4970;26112668
12/03/2019;Brokers & Dealers;-735;-1057496
12/03/2019;Institutional Investors;100049;-60737914
12/03/2019;Domestic;100049;-60737914
12/03/2019;Nonresident Investors;-94993;36782060
12/03/2019;Nonresident investors - RES.2689;-94993;36782060
12/03/2019;Corporations;-1206;-2805936
12/03/2019;Individuals;-8085;3568
12/03/2019;Total;0;100
13/03/2019;Financial Institutions;4065;26762387
13/03/2019;Banks;4995;26117663
13/03/2019;Brokers & Dealers;-930;-1058426
13/03/2019;Institutional Investors;103050;-60634864
13/03/2019;Domestic;103050;-60634864
13/03/2019;Nonresident Investors;-96736;36685324
13/03/2019;Nonresident investors - RES.2689;-96736;36685324
13/03/2019;Corporations;-1204;-2807140
13/03/2019;Individuals;-9175;-5607
13/03/2019;Total;0;100
14/03/2019;Financial Institutions;3985;26766372
14/03/2019;Banks;4735;26122398
14/03/2019;Brokers & Dealers;-750;-1059176
14/03/2019;Institutional Investors;108920;-60525944
14/03/2019;Domestic;108920;-60525944
14/03/2019;Nonresident Investors;-101886;36583438
14/03/2019;Nonresident investors - RES.2689;-101886;36583438
14/03/2019;Corporations;-1184;-2808324
14/03/2019;Individuals;-9835;-15442
14/03/2019;Total;0;100
15/03/2019;Financial Institutions;4630;26771002
15/03/2019;Banks;5375;26127773
15/03/2019;Brokers & Dealers;-745;-1059921
15/03/2019;Institutional Investors;100383;-60425561
15/03/2019;Domestic;100383;-60425561
15/03/2019;Nonresident Investors;-95389;36488049
15/03/2019;Nonresident investors - RES.2689;-95389;36488049
15/03/2019;Corporations;-1204;-2809528
15/03/2019;Individuals;-8420;-23862
15/03/2019;Total;0;100
18/03/2019;Financial Institutions;4305;26775307
18/03/2019;Banks;5265;26133038
18/03/2019;Brokers & Dealers;-960;-1060881
18/03/2019;Institutional Investors;94126;-60331435
18/03/2019;Domestic;94126;-60331435
18/03/2019;Nonresident Investors;-88497;36399552
18/03/2019;Nonresident investors - RES.2689;-88497;36399552
18/03/2019;Corporations;-1514;-2811042
18/03/2019;Individuals;-8420;-32282
18/03/2019;Total;0;100
19/03/2019;Financial Institutions;5230;26780537
19/03/2019;Banks;6050;26139088
19/03/2019;Brokers & Dealers;-820;-1061701
19/03/2019;Institutional Investors;86753;-60244682
19/03/2019;Domestic;86753;-60244682
19/03/2019;Nonresident Investors;-81264;36318288
19/03/2019;Nonresident investors - RES.2689;-81264;36318288
19/03/2019;Corporations;-1479;-2812521
19/03/2019;Individuals;-9240;-41522
19/03/2019;Total;0;100
20/03/2019;Financial Institutions;7495;26788032
20/03/2019;Banks;8005;26147093
20/03/2019;Brokers & Dealers;-510;-1062211
20/03/2019;Institutional Investors;89583;-60155099
20/03/2019;Domestic;89583;-60155099
20/03/2019;Nonresident Investors;-85129;36233159
20/03/2019;Nonresident investors - RES.2689;-85129;36233159
20/03/2019;Corporations;-1254;-2813775
20/03/2019;Individuals;-10695;-52217
20/03/2019;Total;0;100
21/03/2019;Financial Institutions;8100;26796132
21/03/2019;Banks;8485;26155578
21/03/2019;Brokers & Dealers;-385;-1062596
21/03/2019;Institutional Investors;93806;-60061293
21/03/2019;Domestic;93806;-60061293
21/03/2019;Nonresident Investors;-91447;36141712
21/03/2019;Nonresident investors - RES.2689;-91447;36141712
21/03/2019;Corporations;-819;-2814594
21/03/2019;Individuals;-9640;-61857
21/03/2019;Total;0;100
22/03/2019;Financial Institutions;7280;26803412
22/03/2019;Banks;7410;26162988
22/03/2019;Brokers & Dealers;-130;-1062726
22/03/2019;Institutional Investors;79934;-59981359
22/03/2019;Domestic;79934;-59981359
22/03/2019;Nonresident Investors;-82291;36059421
22/03/2019;Nonresident investors - RES.2689;-82291;36059421
22/03/2019;Corporations;-198;-2814792
22/03/2019;Individuals;-4725;-66582
22/03/2019;Total;0;100
25/03/2019;Financial Institutions;7635;26811047
25/03/2019;Banks;7695;26170683
25/03/2019;Brokers & Dealers;-60;-1062786
25/03/2019;Institutional Investors;67702;-59913657
25/03/2019;Domestic;67702;-59913657
25/03/2019;Nonresident Investors;-72225;35987196
25/03/2019;Nonresident investors - RES.2689;-72225;35987196
25/03/2019;Corporations;-197;-2814989
25/03/2019;Individuals;-2915;-69497
25/03/2019;Total;0;100
26/03/2019;Financial Institutions;6105;26817152
26/03/2019;Banks;6130;26176813
26/03/2019;Brokers & Dealers;-25;-1062811
26/03/2019;Institutional Investors;67508;-59846149
26/03/2019;Domestic;67508;-59846149
26/03/2019;Nonresident Investors;-65753;35921443
26/03/2019;Nonresident investors - RES.2689;-65753;35921443
26/03/2019;Corporations;-745;-2815734
26/03/2019;Individuals;-7115;-76612
26/03/2019;Total;0;100
27/03/2019;Financial Institutions;6620;26823772
27/03/2019;Banks;6610;26183423
27/03/2019;Brokers & Dealers;10;-1062801
27/03/2019;Institutional Investors;53015;-59793134
27/03/2019;Domestic;53015;-59793134
27/03/2019;Nonresident Investors;-53549;35867894
27/03/2019;Nonresident investors - RES.2689;-53549;35867894
27/03/2019;Corporations;-336;-2816070
27/03/2019;Individuals;-5750;-82362
27/03/2019;Total;0;100
28/03/2019;Financial Institutions;5715;26829487
28/03/2019;Banks;5530;26188953
28/03/2019;Brokers & Dealers;185;-1062616
28/03/2019;Institutional Investors;52527;-59740607
28/03/2019;Domestic;52527;-59740607
28/03/2019;Nonresident Investors;-47843;35820051
28/03/2019;Nonresident investors - RES.2689;-47843;35820051
28/03/2019;Corporations;-449;-2816519
28/03/2019;Individuals;-9950;-92312
28/03/2019;Total;0;100
29/03/2019;Financial Institutions;4035;26833522
29/03/2019;Banks;3845;26192798
29/03/2019;Brokers & Dealers;190;-1062426
29/03/2019;Institutional Investors;54660;-59685947
29/03/2019;Domestic;54660;-59685947
29/03/2019;Nonresident Investors;-47683;35772368
29/03/2019;Nonresident investors - RES.2689;-47683;35772368
29/03/2019;Corporations;-402;-2816921
29/03/2019;Individuals;-10610;-102922
29/03/2019;Total;0;100
01/04/2019;Financial Institutions;3780;26837302
01/04/2019;Banks;3640;26196438
01/04/2019;Brokers & Dealers;140;-1062286
01/04/2019;Institutional Investors;55011;-59630936
01/04/2019;Domestic;55011;-59630936
01/04/2019;Nonresident Investors;-53433;35718935
01/04/2019;Nonresident investors - RES.2689;-53433;35718935
01/04/2019;Corporations;-533;-2817454
01/04/2019;Individuals;-4825;-107747
01/04/2019;Total;0;100
02/04/2019;Financial Institutions;4570;26841872
02/04/2019;Banks;4345;26200783
