DATA;PARTICIPANTE;SALDO;ACUMULADO
16/04/2014;Other;90;40516087
16/04/2014;Institutional Investors;-17970;12193669
16/04/2014;Domestic;-17970;12193669
16/04/2014;Nonresident Investors;248027;12938959
16/04/2014;Nonresident investors - RES.2689;248027;12938959
16/04/2014;Corporations;44555;5200952
16/04/2014;Individuals;4265;1289184
16/04/2014;Total;0;0
17/04/2014;Financial Institutions;-272807;-31895571
17/04/2014;Banks;-272812;-72265404
17/04/2014;Brokers & Dealers;-75;-146334
17/04/2014;Other;80;40516167
17/04/2014;Institutional Investors;-25773;12167896
17/04/2014;Domestic;-25773;12167896
17/04/2014;Nonresident Investors;249850;13188809
17/04/2014;Nonresident investors - RES.2689;249850;13188809
17/04/2014;Corporations;44470;5245422
17/04/2014;Individuals;4260;1293444
17/04/2014;Total;0;0
22/04/2014;Financial Institutions;-282237;-32177808
22/04/2014;Banks;-282287;-72547691
22/04/2014;Brokers & Dealers;-30;-146364
22/04/2014;Other;80;40516247
22/04/2014;Institutional Investors;-6725;12161171
22/04/2014;Domestic;-6725;12161171
22/04/2014;Nonresident Investors;241522;13430331
22/04/2014;Nonresident investors - RES.2689;241522;13430331
22/04/2014;Corporations;43365;5288787
22/04/2014;Individuals;4075;1297519
22/04/2014;Total;0;0
23/04/2014;Financial Institutions;-268420;-32446228
23/04/2014;Banks;-268573;-72816264
23/04/2014;Brokers & Dealers;70;-146294
23/04/2014;Other;83;40516330
23/04/2014;Institutional Investors;-6335;12154836
23/04/2014;Domestic;-6335;12154836
23/04/2014;Nonresident Investors;228830;13659161
23/04/2014;Nonresident investors - RES.2689;228830;13659161
23/04/2014;Corporations;41640;5330427
23/04/2014;Individuals;4285;1301804
23/04/2014;Total;0;0
24/04/2014;Financial Institutions;-257171;-32703399
24/04/2014;Banks;-257399;-73073663
24/04/2014;Brokers & Dealers;150;-146144
24/04/2014;Other;78;40516408
24/04/2014;Institutional Investors;-12760;12142076
24/04/2014;Domestic;-12760;12142076
24/04/2014;Nonresident Investors;224996;13884157
24/04/2014;Nonresident investors - RES.2689;224996;13884157
24/04/2014;Corporations;40990;5371417
24/04/2014;Individuals;3945;1305749
24/04/2014;Total;0;0
25/04/2014;Financial Institutions;-256507;-32959906
25/04/2014;Banks;-256509;-73330172
25/04/2014;Brokers & Dealers;25;-146119
25/04/2014;Other;-23;40516385
25/04/2014;Institutional Investors;-13393;12128683
25/04/2014;Domestic;-13393;12128683
25/04/2014;Nonresident Investors;229215;14113372
25/04/2014;Nonresident investors - RES.2689;229215;14113372
25/04/2014;Corporations;37205;5408622
25/04/2014;Individuals;3480;1309229
25/04/2014;Total;0;0
28/04/2014;Financial Institutions;-241257;-33201163
28/04/2014;Banks;-241304;-73571476
28/04/2014;Brokers & Dealers;80;-146039
28/04/2014;Other;-33;40516352
28/04/2014;Institutional Investors;-11189;12117494
28/04/2014;Domestic;-11189;12117494
28/04/2014;Nonresident Investors;209591;14322963
28/04/2014;Nonresident investors - RES.2689;209591;14322963
28/04/2014;Corporations;39480;5448102
28/04/2014;Individuals;3375;1312604
28/04/2014;Total;0;0
29/04/2014;Financial Institutions;-248830;-33449993
29/04/2014;Banks;-248832;-73820308
29/04/2014;Brokers & Dealers;30;-146009
29/04/2014;Other;-28;40516324
29/04/2014;Institutional Investors;-25045;12092449
29/04/2014;Domestic;-25045;12092449
29/04/2014;Nonresident Investors;237585;14560548
29/04/2014;Nonresident investors - RES.2689;237585;14560548
29/04/2014;Corporations;33545;5481647
29/04/2014;Individuals;2745;1315349
29/04/2014;Total;0;0
30/04/2014;Financial Institutions;-280313;-33730306
30/04/2014;Banks;-280335;-74100643
30/04/2014;Brokers & Dealers;55;-145954
30/04/2014;Other;-33;40516291
30/04/2014;Institutional Investors;-19658;12072791
30/04/2014;Domestic;-19658;12072791
30/04/2014;Nonresident Investors;264571;14825119
30/04/2014;Nonresident investors - RES.2689;264571;14825119
30/04/2014;Corporations;32955;5514602
30/04/2014;Individuals;2445;1317794
30/04/2014;Total;0;0
02/05/2014;Financial Institutions;-209119;-33939425
02/05/2014;Banks;-208788;-74309431
02/05/2014;Brokers & Dealers;-405;-146359
02/05/2014;Other;74;40516365
02/05/2014;Institutional Investors;-10692;12062099
02/05/2014;Domestic;-10692;12062099
02/05/2014;Nonresident Investors;217536;15042655
02/05/2014;Nonresident investors - RES.2689;217536;15042655
02/05/2014;Corporations;-575;5514027
02/05/2014;Individuals;2850;1320644
02/05/2014;Total;0;0
05/05/2014;Financial Institutions;-213669;-34153094
05/05/2014;Banks;-213188;-74522619
05/05/2014;Brokers & Dealers;-425;-146784
05/05/2014;Other;-56;40516309
05/05/2014;Institutional Investors;-13795;12048304
05/05/2014;Domestic;-13795;12048304
05/05/2014;Nonresident Investors;223194;15265849
05/05/2014;Nonresident investors - RES.2689;223194;15265849
05/05/2014;Corporations;1550;5515577
05/05/2014;Individuals;2720;1323364
05/05/2014;Total;0;0
06/05/2014;Financial Institutions;-190654;-34343748
06/05/2014;Banks;-190203;-74712822
06/05/2014;Brokers & Dealers;-435;-147219
06/05/2014;Other;-16;40516293
06/05/2014;Institutional Investors;-17098;12031206
06/05/2014;Domestic;-17098;12031206
06/05/2014;Nonresident Investors;202387;15468236
06/05/2014;Nonresident investors - RES.2689;202387;15468236
06/05/2014;Corporations;2660;5518237
06/05/2014;Individuals;2705;1326069
06/05/2014;Total;0;0
07/05/2014;Financial Institutions;-160259;-34504007
07/05/2014;Banks;-159973;-74872795
07/05/2014;Brokers & Dealers;-420;-147639
07/05/2014;Other;134;40516427
07/05/2014;Institutional Investors;-28117;12003089
07/05/2014;Domestic;-28117;12003089
07/05/2014;Nonresident Investors;181696;15649932
07/05/2014;Nonresident investors - RES.2689;181696;15649932
07/05/2014;Corporations;3795;5522032
07/05/2014;Individuals;2885;1328954
07/05/2014;Total;0;0
08/05/2014;Financial Institutions;-145169;-34649176
08/05/2014;Banks;-144843;-75017638
08/05/2014;Brokers & Dealers;-410;-148049
08/05/2014;Other;84;40516511
08/05/2014;Institutional Investors;-27208;11975881
08/05/2014;Domestic;-27208;11975881
08/05/2014;Nonresident Investors;166507;15816439
08/05/2014;Nonresident investors - RES.2689;166507;15816439
08/05/2014;Corporations;2825;5524857
08/05/2014;Individuals;3045;1331999
08/05/2014;Total;0;0
09/05/2014;Financial Institutions;-147239;-34796415
09/05/2014;Banks;-146918;-75164556
09/05/2014;Brokers & Dealers;-455;-148504
09/05/2014;Other;134;40516645
09/05/2014;Institutional Investors;-25388;11950493
09/05/2014;Domestic;-25388;11950493
09/05/2014;Nonresident Investors;166402;15982841
09/05/2014;Nonresident investors - RES.2689;166402;15982841
09/05/2014;Corporations;2995;5527852
09/05/2014;Individuals;3230;1335229
09/05/2014;Total;0;0
12/05/2014;Financial Institutions;-152929;-34949344
12/05/2014;Banks;-152693;-75317249
12/05/2014;Brokers & Dealers;-375;-148879
12/05/2014;Other;139;40516784
12/05/2014;Institutional Investors;-28401;11922092
12/05/2014;Domestic;-28401;11922092
12/05/2014;Nonresident Investors;174110;16156951
12/05/2014;Nonresident investors - RES.2689;174110;16156951
12/05/2014;Corporations;3960;5531812
12/05/2014;Individuals;3260;1338489
12/05/2014;Total;0;0
13/05/2014;Financial Institutions;-145334;-35094678
13/05/2014;Banks;-145073;-75462322
13/05/2014;Brokers & Dealers;-390;-149269
13/05/2014;Other;129;40516913
13/05/2014;Institutional Investors;-7461;11914631
13/05/2014;Domestic;-7461;11914631
13/05/2014;Nonresident Investors;144975;16301926
13/05/2014;Nonresident investors - RES.2689;144975;16301926
13/05/2014;Corporations;4520;5536332
13/05/2014;Individuals;3300;1341789
13/05/2014;Total;0;0
14/05/2014;Financial Institutions;-147069;-35241747
14/05/2014;Banks;-146968;-75609290
14/05/2014;Brokers & Dealers;-275;-149544
14/05/2014;Other;174;40517087
14/05/2014;Institutional Investors;-4034;11910597
14/05/2014;Domestic;-4034;11910597
14/05/2014;Nonresident Investors;142568;16444494
14/05/2014;Nonresident investors - RES.2689;142568;16444494
14/05/2014;Corporations;5045;5541377
14/05/2014;Individuals;3490;1345279
14/05/2014;Total;0;0
15/05/2014;Financial Institutions;-194488;-35436235
15/05/2014;Banks;-194273;-75803563
15/05/2014;Brokers & Dealers;-310;-149854
15/05/2014;Other;95;40517182
15/05/2014;Institutional Investors;22014;11932611
15/05/2014;Domestic;22014;11932611
15/05/2014;Nonresident Investors;165849;16610343
15/05/2014;Nonresident investors - RES.2689;165849;16610343
15/05/2014;Corporations;3385;5544762
15/05/2014;Individuals;3240;1348519
15/05/2014;Total;0;0
16/05/2014;Financial Institutions;-182699;-35618934
16/05/2014;Banks;-182523;-75986086
16/05/2014;Brokers & Dealers;-270;-150124
16/05/2014;Other;94;40517276
16/05/2014;Institutional Investors;11561;11944172
16/05/2014;Domestic;11561;11944172
16/05/2014;Nonresident Investors;161888;16772231
16/05/2014;Nonresident investors - RES.2689;161888;16772231
16/05/2014;Corporations;6140;5550902
16/05/2014;Individuals;3110;1351629
16/05/2014;Total;0;0
19/05/2014;Financial Institutions;-172784;-35791718
19/05/2014;Banks;-172643;-76158729
19/05/2014;Brokers & Dealers;-245;-150369
19/05/2014;Other;104;40517380
19/05/2014;Institutional Investors;8846;11953018
19/05/2014;Domestic;8846;11953018
19/05/2014;Nonresident Investors;155098;16927329
19/05/2014;Nonresident investors - RES.2689;155098;16927329
19/05/2014;Corporations;5115;5556017
19/05/2014;Individuals;3725;1355354
19/05/2014;Total;0;0
20/05/2014;Financial Institutions;-188089;-35979807
20/05/2014;Banks;-187873;-76346602
20/05/2014;Brokers & Dealers;-315;-150684
20/05/2014;Other;99;40517479
20/05/2014;Institutional Investors;24858;11977876
20/05/2014;Domestic;24858;11977876
20/05/2014;Nonresident Investors;153461;17080790
20/05/2014;Nonresident investors - RES.2689;153461;17080790
20/05/2014;Corporations;6470;5562487
20/05/2014;Individuals;3300;1358654
20/05/2014;Total;0;0
21/05/2014;Financial Institutions;-191739;-36171546
21/05/2014;Banks;-191568;-76538170
21/05/2014;Brokers & Dealers;-320;-151004
21/05/2014;Other;149;40517628
21/05/2014;Institutional Investors;29288;12007164
21/05/2014;Domestic;29288;12007164
21/05/2014;Nonresident Investors;153381;17234171
21/05/2014;Nonresident investors - RES.2689;153381;17234171
21/05/2014;Corporations;5430;5567917
21/05/2014;Individuals;3640;1362294
21/05/2014;Total;0;0
22/05/2014;Financial Institutions;-197845;-36369391
22/05/2014;Banks;-197688;-76735858
22/05/2014;Brokers & Dealers;-235;-151239
22/05/2014;Other;78;40517706
22/05/2014;Institutional Investors;30980;12038144
22/05/2014;Domestic;30980;12038144
22/05/2014;Nonresident Investors;158825;17392996
22/05/2014;Nonresident investors - RES.2689;158825;17392996
22/05/2014;Corporations;4690;5572607
22/05/2014;Individuals;3350;1365644
22/05/2014;Total;0;0
23/05/2014;Financial Institutions;-206295;-36575686
23/05/2014;Banks;-206053;-76941911
23/05/2014;Brokers & Dealers;-330;-151569
23/05/2014;Other;88;40517794
23/05/2014;Institutional Investors;31947;12070091
23/05/2014;Domestic;31947;12070091
23/05/2014;Nonresident Investors;166853;17559849
23/05/2014;Nonresident investors - RES.2689;166853;17559849
23/05/2014;Corporations;3990;5576597
23/05/2014;Individuals;3505;1369149
23/05/2014;Total;0;0
26/05/2014;Financial Institutions;-204870;-36780556
26/05/2014;Banks;-204598;-77146509
26/05/2014;Brokers & Dealers;-340;-151909
26/05/2014;Other;68;40517862
26/05/2014;Institutional Investors;31086;12101177
26/05/2014;Domestic;31086;12101177
26/05/2014;Nonresident Investors;164784;17724633
26/05/2014;Nonresident investors - RES.2689;164784;17724633
26/05/2014;Corporations;5490;5582087
26/05/2014;Individuals;3510;1372659
26/05/2014;Total;0;0
27/05/2014;Financial Institutions;-229674;-37010230
27/05/2014;Banks;-229368;-77375877
27/05/2014;Brokers & Dealers;-375;-152284
27/05/2014;Other;69;40517931
27/05/2014;Institutional Investors;40713;12141890
27/05/2014;Domestic;40713;12141890
27/05/2014;Nonresident Investors;180716;17905349
27/05/2014;Nonresident investors - RES.2689;180716;17905349
27/05/2014;Corporations;4795;5586882
27/05/2014;Individuals;3450;1376109
27/05/2014;Total;0;0
28/05/2014;Financial Institutions;-219945;-37230175
28/05/2014;Banks;-219638;-77595515
28/05/2014;Brokers & Dealers;-370;-152654
28/05/2014;Other;63;40517994
28/05/2014;Institutional Investors;34208;12176098
28/05/2014;Domestic;34208;12176098
28/05/2014;Nonresident Investors;181152;18086501
28/05/2014;Nonresident investors - RES.2689;181152;18086501
28/05/2014;Corporations;785;5587667
28/05/2014;Individuals;3800;1379909
28/05/2014;Total;0;0
29/05/2014;Financial Institutions;-218002;-37448177
29/05/2014;Banks;-217718;-77813233
29/05/2014;Brokers & Dealers;-350;-153004
29/05/2014;Other;66;40518060
29/05/2014;Institutional Investors;50016;12226114
29/05/2014;Domestic;50016;12226114
29/05/2014;Nonresident Investors;165201;18251702
29/05/2014;Nonresident investors - RES.2689;165201;18251702
29/05/2014;Corporations;-1035;5586632
29/05/2014;Individuals;3820;1383729
29/05/2014;Total;0;0
30/05/2014;Financial Institutions;-236716;-37684893
30/05/2014;Banks;-236298;-78049531
30/05/2014;Brokers & Dealers;-385;-153389
30/05/2014;Other;-33;40518027
30/05/2014;Institutional Investors;59661;12285775
30/05/2014;Domestic;59661;12285775
30/05/2014;Nonresident Investors;174280;18425982
30/05/2014;Nonresident investors - RES.2689;174280;18425982
30/05/2014;Corporations;-120;5586512
30/05/2014;Individuals;2895;1386624
30/05/2014;Total;0;0
02/06/2014;Financial Institutions;-240262;-37925155
02/06/2014;Banks;-239927;-78289458
02/06/2014;Brokers & Dealers;-345;-153734
02/06/2014;Other;10;40518037
02/06/2014;Institutional Investors;11979;12297754
02/06/2014;Domestic;11979;12297754
02/06/2014;Nonresident Investors;199263;18625245
02/06/2014;Nonresident investors - RES.2689;199263;18625245
02/06/2014;Corporations;25745;5612257
02/06/2014;Individuals;3275;1389899
02/06/2014;Total;0;0
03/06/2014;Financial Institutions;-254653;-38179808
03/06/2014;Banks;-254357;-78543815
03/06/2014;Brokers & Dealers;-285;-154019
03/06/2014;Other;-11;40518026
03/06/2014;Institutional Investors;19392;12317146
03/06/2014;Domestic;19392;12317146
03/06/2014;Nonresident Investors;204816;18830061
03/06/2014;Nonresident investors - RES.2689;204816;18830061
03/06/2014;Corporations;27115;5639372
03/06/2014;Individuals;3330;1393229
03/06/2014;Total;0;0
04/06/2014;Financial Institutions;-251048;-38430856
04/06/2014;Banks;-250847;-78794662
04/06/2014;Brokers & Dealers;-190;-154209
04/06/2014;Other;-11;40518015
04/06/2014;Institutional Investors;23625;12340771
04/06/2014;Domestic;23625;12340771
04/06/2014;Nonresident Investors;197393;19027454
04/06/2014;Nonresident investors - RES.2689;197393;19027454
04/06/2014;Corporations;26975;5666347
04/06/2014;Individuals;3055;1396284
04/06/2014;Total;0;0
05/06/2014;Financial Institutions;-231369;-38662225
05/06/2014;Banks;-231157;-79025819
05/06/2014;Brokers & Dealers;-205;-154414
05/06/2014;Other;-7;40518008
05/06/2014;Institutional Investors;18281;12359052
05/06/2014;Domestic;18281;12359052
05/06/2014;Nonresident Investors;181178;19208632
05/06/2014;Nonresident investors - RES.2689;181178;19208632
05/06/2014;Corporations;28325;5694672
05/06/2014;Individuals;3585;1399869
05/06/2014;Total;0;0
06/06/2014;Financial Institutions;-223898;-38886123
06/06/2014;Banks;-223802;-79249621
06/06/2014;Brokers & Dealers;-90;-154504
06/06/2014;Other;-6;40518002
06/06/2014;Institutional Investors;15718;12374770
06/06/2014;Domestic;15718;12374770
06/06/2014;Nonresident Investors;172750;19381382
06/06/2014;Nonresident investors - RES.2689;172750;19381382
06/06/2014;Corporations;31620;5726292
06/06/2014;Individuals;3810;1403679
06/06/2014;Total;0;0
09/06/2014;Financial Institutions;-226243;-39112366
09/06/2014;Banks;-226217;-79475838
09/06/2014;Brokers & Dealers;-65;-154569
09/06/2014;Other;39;40518041
09/06/2014;Institutional Investors;7926;12382696
09/06/2014;Domestic;7926;12382696
09/06/2014;Nonresident Investors;181322;19562704
09/06/2014;Nonresident investors - RES.2689;181322;19562704
09/06/2014;Corporations;33055;5759347
09/06/2014;Individuals;3940;1407619
09/06/2014;Total;0;0
10/06/2014;Financial Institutions;-217214;-39329580
10/06/2014;Banks;-217217;-79693055
10/06/2014;Brokers & Dealers;-70;-154639
10/06/2014;Other;73;40518114
10/06/2014;Institutional Investors;5599;12388295
10/06/2014;Domestic;5599;12388295
10/06/2014;Nonresident Investors;175175;19737879
10/06/2014;Nonresident investors - RES.2689;175175;19737879
10/06/2014;Corporations;32925;5792272
10/06/2014;Individuals;3515;1411134
10/06/2014;Total;0;0
11/06/2014;Financial Institutions;-207989;-39537569
11/06/2014;Banks;-207932;-79900987
11/06/2014;Brokers & Dealers;-80;-154719
11/06/2014;Other;23;40518137
11/06/2014;Institutional Investors;3693;12391988
11/06/2014;Domestic;3693;12391988
11/06/2014;Nonresident Investors;168686;19906565
11/06/2014;Nonresident investors - RES.2689;168686;19906565
11/06/2014;Corporations;32235;5824507
11/06/2014;Individuals;3375;1414509
11/06/2014;Total;0;0
13/06/2014;Financial Institutions;-187970;-39725539
13/06/2014;Banks;-187913;-80088900
13/06/2014;Brokers & Dealers;-110;-154829
13/06/2014;Other;53;40518190
13/06/2014;Institutional Investors;-4948;12387040
13/06/2014;Domestic;-4948;12387040
13/06/2014;Nonresident Investors;156348;20062913
13/06/2014;Nonresident investors - RES.2689;156348;20062913
13/06/2014;Corporations;32945;5857452
13/06/2014;Individuals;3625;1418134
13/06/2014;Total;0;0
16/06/2014;Financial Institutions;-191755;-39917294
16/06/2014;Banks;-191513;-80280413
16/06/2014;Brokers & Dealers;-210;-155039
16/06/2014;Other;-32;40518158
16/06/2014;Institutional Investors;-1335;12385705
16/06/2014;Domestic;-1335;12385705
16/06/2014;Nonresident Investors;153675;20216588
16/06/2014;Nonresident investors - RES.2689;153675;20216588
16/06/2014;Corporations;36265;5893717
16/06/2014;Individuals;3150;1421284
16/06/2014;Total;0;0
17/06/2014;Financial Institutions;-215579;-40132873
17/06/2014;Banks;-215353;-80495766
17/06/2014;Brokers & Dealers;-190;-155229
17/06/2014;Other;-36;40518122
17/06/2014;Institutional Investors;5884;12391589
17/06/2014;Domestic;5884;12391589
17/06/2014;Nonresident Investors;169755;20386343
17/06/2014;Nonresident investors - RES.2689;169755;20386343
17/06/2014;Corporations;37295;5931012
17/06/2014;Individuals;2645;1423929
17/06/2014;Total;0;0
18/06/2014;Financial Institutions;-219506;-40352379
18/06/2014;Banks;-219504;-80715270
18/06/2014;Brokers & Dealers;-40;-155269
18/06/2014;Other;38;40518160
18/06/2014;Institutional Investors;19562;12411151
18/06/2014;Domestic;19562;12411151
18/06/2014;Nonresident Investors;160124;20546467
18/06/2014;Nonresident investors - RES.2689;160124;20546467
18/06/2014;Corporations;36430;5967442
18/06/2014;Individuals;3390;1427319
18/06/2014;Total;0;0
20/06/2014;Financial Institutions;-201351;-40553730
20/06/2014;Banks;-201279;-80916549
20/06/2014;Brokers & Dealers;-140;-155409
20/06/2014;Other;68;40518228
20/06/2014;Institutional Investors;18032;12429183
20/06/2014;Domestic;18032;12429183
20/06/2014;Nonresident Investors;144169;20690636
20/06/2014;Nonresident investors - RES.2689;144169;20690636
20/06/2014;Corporations;35950;6003392
20/06/2014;Individuals;3200;1430519
20/06/2014;Total;0;0
23/06/2014;Financial Institutions;-186936;-40740666
23/06/2014;Banks;-186934;-81103483
23/06/2014;Brokers & Dealers;-125;-155534
23/06/2014;Other;123;40518351
23/06/2014;Institutional Investors;13607;12442790
23/06/2014;Domestic;13607;12442790
23/06/2014;Nonresident Investors;134179;20824815
23/06/2014;Nonresident investors - RES.2689;134179;20824815
23/06/2014;Corporations;35790;6039182
23/06/2014;Individuals;3360;1433879
23/06/2014;Total;0;0
24/06/2014;Financial Institutions;-211167;-40951833
24/06/2014;Banks;-210969;-81314452
24/06/2014;Brokers & Dealers;-150;-155684
24/06/2014;Other;-48;40518303
24/06/2014;Institutional Investors;24670;12467460
24/06/2014;Domestic;24670;12467460
24/06/2014;Nonresident Investors;149387;20974202
24/06/2014;Nonresident investors - RES.2689;149387;20974202
24/06/2014;Corporations;33925;6073107
24/06/2014;Individuals;3185;1437064
24/06/2014;Total;0;0
25/06/2014;Financial Institutions;-203127;-41154960
25/06/2014;Banks;-202864;-81517316
25/06/2014;Brokers & Dealers;-235;-155919
25/06/2014;Other;-28;40518275
25/06/2014;Institutional Investors;23484;12490944
25/06/2014;Domestic;23484;12490944
25/06/2014;Nonresident Investors;145628;21119830
25/06/2014;Nonresident investors - RES.2689;145628;21119830
25/06/2014;Corporations;30055;6103162
25/06/2014;Individuals;3960;1441024
25/06/2014;Total;0;0
26/06/2014;Financial Institutions;-207247;-41362207
26/06/2014;Banks;-207134;-81724450
26/06/2014;Brokers & Dealers;-170;-156089
26/06/2014;Other;57;40518332
26/06/2014;Institutional Investors;27124;12518068
26/06/2014;Domestic;27124;12518068
26/06/2014;Nonresident Investors;144603;21264433
26/06/2014;Nonresident investors - RES.2689;144603;21264433
26/06/2014;Corporations;31525;6134687
26/06/2014;Individuals;3995;1445019
26/06/2014;Total;0;0
27/06/2014;Financial Institutions;-189192;-41551399
27/06/2014;Banks;-189084;-81913534
27/06/2014;Brokers & Dealers;-165;-156254
27/06/2014;Other;57;40518389
27/06/2014;Institutional Investors;17030;12535098
27/06/2014;Domestic;17030;12535098
27/06/2014;Nonresident Investors;136582;21401015
27/06/2014;Nonresident investors - RES.2689;136582;21401015
27/06/2014;Corporations;31190;6165877
27/06/2014;Individuals;4390;1449409
27/06/2014;Total;0;0
30/06/2014;Financial Institutions;-240127;-41791526
30/06/2014;Banks;-239894;-82153428
30/06/2014;Brokers & Dealers;-240;-156494
30/06/2014;Other;7;40518396
30/06/2014;Institutional Investors;22802;12557900
30/06/2014;Domestic;22802;12557900
30/06/2014;Nonresident Investors;182430;21583445
30/06/2014;Nonresident investors - RES.2689;182430;21583445
30/06/2014;Corporations;31030;6196907
30/06/2014;Individuals;3865;1453274
30/06/2014;Total;0;0
01/07/2014;Financial Institutions;-180989;-41972515
01/07/2014;Banks;-180836;-82334264
01/07/2014;Brokers & Dealers;-220;-156714
01/07/2014;Other;67;40518463
01/07/2014;Institutional Investors;-24422;12533478
01/07/2014;Domestic;-24422;12533478
01/07/2014;Nonresident Investors;155831;21739276
01/07/2014;Nonresident investors - RES.2689;155831;21739276
01/07/2014;Corporations;45235;6242142
01/07/2014;Individuals;4345;1457619
01/07/2014;Total;0;0
02/07/2014;Financial Institutions;-167749;-42140264
02/07/2014;Banks;-167501;-82501765
02/07/2014;Brokers & Dealers;-215;-156929
02/07/2014;Other;-33;40518430
02/07/2014;Institutional Investors;-36492;12496986
02/07/2014;Domestic;-36492;12496986
02/07/2014;Nonresident Investors;155706;21894982
02/07/2014;Nonresident investors - RES.2689;155706;21894982
02/07/2014;Corporations;44845;6286987
02/07/2014;Individuals;3690;1461309
02/07/2014;Total;0;0
03/07/2014;Financial Institutions;-147119;-42287383
03/07/2014;Banks;-147036;-82648801
03/07/2014;Brokers & Dealers;-150;-157079
03/07/2014;Other;67;40518497
03/07/2014;Institutional Investors;-51172;12445814
03/07/2014;Domestic;-51172;12445814
03/07/2014;Nonresident Investors;148221;22043203
03/07/2014;Nonresident investors - RES.2689;148221;22043203
03/07/2014;Corporations;46390;6333377
03/07/2014;Individuals;3680;1464989
03/07/2014;Total;0;0
04/07/2014;Financial Institutions;-147189;-42434572
04/07/2014;Banks;-147106;-82795907
04/07/2014;Brokers & Dealers;-150;-157229
04/07/2014;Other;67;40518564
04/07/2014;Institutional Investors;-51126;12394688
04/07/2014;Domestic;-51126;12394688
04/07/2014;Nonresident Investors;148865;22192068
04/07/2014;Nonresident investors - RES.2689;148865;22192068
04/07/2014;Corporations;45875;6379252
04/07/2014;Individuals;3575;1468564
04/07/2014;Total;0;0
07/07/2014;Financial Institutions;-144979;-42579551
07/07/2014;Banks;-144771;-82940678
07/07/2014;Brokers & Dealers;-220;-157449
07/07/2014;Other;12;40518576
07/07/2014;Institutional Investors;-53301;12341387
07/07/2014;Domestic;-53301;12341387
07/07/2014;Nonresident Investors;147875;22339943
07/07/2014;Nonresident investors - RES.2689;147875;22339943
07/07/2014;Corporations;46870;6426122
07/07/2014;Individuals;3535;1472099
07/07/2014;Total;0;0
08/07/2014;Financial Institutions;-139829;-42719380
08/07/2014;Banks;-139781;-83080459
08/07/2014;Brokers & Dealers;-70;-157519
08/07/2014;Other;22;40518598
08/07/2014;Institutional Investors;-50396;12290991
08/07/2014;Domestic;-50396;12290991
08/07/2014;Nonresident Investors;138360;22478303
08/07/2014;Nonresident investors - RES.2689;138360;22478303
08/07/2014;Corporations;48115;6474237
08/07/2014;Individuals;3750;1475849
08/07/2014;Total;0;0
10/07/2014;Financial Institutions;-125584;-42844964
10/07/2014;Banks;-125441;-83205900
10/07/2014;Brokers & Dealers;-150;-157669
10/07/2014;Other;7;40518605
10/07/2014;Institutional Investors;-57030;12233961
10/07/2014;Domestic;-57030;12233961
10/07/2014;Nonresident Investors;136124;22614427
10/07/2014;Nonresident investors - RES.2689;136124;22614427
10/07/2014;Corporations;42765;6517002
10/07/2014;Individuals;3725;1479574
10/07/2014;Total;0;0
11/07/2014;Financial Institutions;-118059;-42963023
11/07/2014;Banks;-117936;-83323836
11/07/2014;Brokers & Dealers;-125;-157794
11/07/2014;Other;2;40518607
11/07/2014;Institutional Investors;-55465;12178496
11/07/2014;Domestic;-55465;12178496
11/07/2014;Nonresident Investors;131729;22746156
11/07/2014;Nonresident investors - RES.2689;131729;22746156
11/07/2014;Corporations;37980;6554982
11/07/2014;Individuals;3815;1483389
11/07/2014;Total;0;0
14/07/2014;Financial Institutions;-98399;-43061422
14/07/2014;Banks;-98296;-83422132
14/07/2014;Brokers & Dealers;-110;-157904
14/07/2014;Other;7;40518614
14/07/2014;Institutional Investors;-65155;12113341
14/07/2014;Domestic;-65155;12113341
14/07/2014;Nonresident Investors;120984;22867140
14/07/2014;Nonresident investors - RES.2689;120984;22867140
14/07/2014;Corporations;38795;6593777
14/07/2014;Individuals;3775;1487164
14/07/2014;Total;0;0
15/07/2014;Financial Institutions;-117729;-43179151
15/07/2014;Banks;-117646;-83539778
15/07/2014;Brokers & Dealers;-95;-157999
15/07/2014;Other;12;40518626
15/07/2014;Institutional Investors;-67994;12045347
15/07/2014;Domestic;-67994;12045347
15/07/2014;Nonresident Investors;141143;23008283
15/07/2014;Nonresident investors - RES.2689;141143;23008283
15/07/2014;Corporations;41015;6634792
15/07/2014;Individuals;3565;1490729
15/07/2014;Total;0;0
16/07/2014;Financial Institutions;-120259;-43299410
16/07/2014;Banks;-120116;-83659894
16/07/2014;Brokers & Dealers;-185;-158184
16/07/2014;Other;42;40518668
16/07/2014;Institutional Investors;-78782;11966565
16/07/2014;Domestic;-78782;11966565
16/07/2014;Nonresident Investors;154031;23162314
16/07/2014;Nonresident investors - RES.2689;154031;23162314
16/07/2014;Corporations;41585;6676377
16/07/2014;Individuals;3425;1494154
16/07/2014;Total;0;0
17/07/2014;Financial Institutions;-157424;-43456834
17/07/2014;Banks;-157091;-83816985
17/07/2014;Brokers & Dealers;-300;-158484
17/07/2014;Other;-33;40518635
17/07/2014;Institutional Investors;-83311;11883254
17/07/2014;Domestic;-83311;11883254
17/07/2014;Nonresident Investors;198165;23360479
17/07/2014;Nonresident investors - RES.2689;198165;23360479
17/07/2014;Corporations;39970;6716347
17/07/2014;Individuals;2600;1496754
17/07/2014;Total;0;0
18/07/2014;Financial Institutions;-128604;-43585438
18/07/2014;Banks;-128341;-83945326
