DATA;PARTICIPANTE;SALDO;ACUMULADO
17/02/2010;Brokers & Dealers;40.0;26543.0
17/02/2010;Institutional Investors;1156.0;-110707.0
17/02/2010;Domestic;1156.0;-110707.0
17/02/2010;Nonresident Investors;193.0;99088.0
17/02/2010;Nonresident investors - RES.2689;193.0;99088.0
17/02/2010;Corporations;-559.0;888.0
17/02/2010;Individuals;-865.0;-8438.0
17/02/2010;Total;0.0;0.0
18/02/2010;Financial Institutions;430.0;19599.0
18/02/2010;Banks;70.0;-6084.0
18/02/2010;Brokers & Dealers;360.0;26903.0
18/02/2010;Institutional Investors;1771.0;-108936.0
18/02/2010;Domestic;1771.0;-108936.0
18/02/2010;Nonresident Investors;573.0;99661.0
18/02/2010;Nonresident investors - RES.2689;573.0;99661.0
18/02/2010;Corporations;-801.0;87.0
18/02/2010;Individuals;-1973.0;-10411.0
18/02/2010;Total;0.0;0.0
19/02/2010;Financial Institutions;146.0;19745.0
19/02/2010;Banks;20.0;-6064.0
19/02/2010;Brokers & Dealers;126.0;27029.0
19/02/2010;Institutional Investors;2449.0;-106487.0
19/02/2010;Domestic;2449.0;-106487.0
19/02/2010;Nonresident Investors;438.0;100099.0
19/02/2010;Nonresident investors - RES.2689;438.0;100099.0
19/02/2010;Corporations;-731.0;-644.0
19/02/2010;Individuals;-2302.0;-12713.0
19/02/2010;Total;0.0;0.0
22/02/2010;Financial Institutions;171.0;19916.0
22/02/2010;Banks;-25.0;-6089.0
22/02/2010;Brokers & Dealers;196.0;27225.0
22/02/2010;Institutional Investors;2040.0;-104447.0
22/02/2010;Domestic;2040.0;-104447.0
22/02/2010;Nonresident Investors;-492.0;99607.0
22/02/2010;Nonresident investors - RES.2689;-492.0;99607.0
22/02/2010;Corporations;-496.0;-1140.0
22/02/2010;Individuals;-1223.0;-13936.0
22/02/2010;Total;0.0;0.0
23/02/2010;Financial Institutions;225.0;20141.0
23/02/2010;Banks;-80.0;-6169.0
23/02/2010;Brokers & Dealers;305.0;27530.0
23/02/2010;Institutional Investors;-468.0;-104915.0
23/02/2010;Domestic;-468.0;-104915.0
23/02/2010;Nonresident Investors;23.0;99630.0
23/02/2010;Nonresident investors - RES.2689;23.0;99630.0
23/02/2010;Corporations;-213.0;-1353.0
23/02/2010;Individuals;433.0;-13503.0
23/02/2010;Total;0.0;0.0
24/02/2010;Financial Institutions;265.0;20406.0
24/02/2010;Banks;-90.0;-6259.0
24/02/2010;Brokers & Dealers;355.0;27885.0
24/02/2010;Institutional Investors;-3407.0;-108322.0
24/02/2010;Domestic;-3407.0;-108322.0
24/02/2010;Nonresident Investors;610.0;100240.0
24/02/2010;Nonresident investors - RES.2689;610.0;100240.0
24/02/2010;Corporations;10.0;-1343.0
24/02/2010;Individuals;2522.0;-10981.0
24/02/2010;Total;0.0;0.0
25/02/2010;Financial Institutions;128.0;20534.0
25/02/2010;Banks;-100.0;-6359.0
25/02/2010;Brokers & Dealers;228.0;28113.0
25/02/2010;Institutional Investors;-3123.0;-111445.0
25/02/2010;Domestic;-3123.0;-111445.0
25/02/2010;Nonresident Investors;1031.0;101271.0
25/02/2010;Nonresident investors - RES.2689;1031.0;101271.0
25/02/2010;Corporations;117.0;-1226.0
25/02/2010;Individuals;1847.0;-9134.0
25/02/2010;Total;0.0;0.0
26/02/2010;Financial Institutions;434.0;20968.0
26/02/2010;Banks;-75.0;-6434.0
26/02/2010;Brokers & Dealers;509.0;28622.0
26/02/2010;Institutional Investors;-2427.0;-113872.0
26/02/2010;Domestic;-2427.0;-113872.0
26/02/2010;Nonresident Investors;1140.0;102411.0
26/02/2010;Nonresident investors - RES.2689;1140.0;102411.0
26/02/2010;Corporations;-16.0;-1242.0
26/02/2010;Individuals;869.0;-8265.0
26/02/2010;Total;0.0;0.0
01/03/2010;Financial Institutions;715.0;21683.0
01/03/2010;Banks;-40.0;-6474.0
01/03/2010;Brokers & Dealers;755.0;29377.0
01/03/2010;Institutional Investors;-1311.0;-115183.0
01/03/2010;Domestic;-1311.0;-115183.0
01/03/2010;Nonresident Investors;882.0;103293.0
01/03/2010;Nonresident investors - RES.2689;882.0;103293.0
01/03/2010;Corporations;-207.0;-1449.0
01/03/2010;Individuals;-79.0;-8344.0
01/03/2010;Total;0.0;0.0
02/03/2010;Financial Institutions;927.0;22610.0
02/03/2010;Banks;-5.0;-6479.0
02/03/2010;Brokers & Dealers;932.0;30309.0
02/03/2010;Institutional Investors;-1607.0;-116790.0
02/03/2010;Domestic;-1607.0;-116790.0
02/03/2010;Nonresident Investors;822.0;104115.0
02/03/2010;Nonresident investors - RES.2689;822.0;104115.0
02/03/2010;Corporations;-284.0;-1733.0
02/03/2010;Individuals;142.0;-8202.0
02/03/2010;Total;0.0;0.0
03/03/2010;Financial Institutions;1230.0;23840.0
03/03/2010;Banks;30.0;-6449.0
03/03/2010;Brokers & Dealers;1200.0;31509.0
03/03/2010;Institutional Investors;-2385.0;-119175.0
03/03/2010;Domestic;-2385.0;-119175.0
03/03/2010;Nonresident Investors;1481.0;105596.0
03/03/2010;Nonresident investors - RES.2689;1481.0;105596.0
03/03/2010;Corporations;-185.0;-1918.0
03/03/2010;Individuals;-141.0;-8343.0
03/03/2010;Total;0.0;0.0
04/03/2010;Financial Institutions;1029.0;24869.0
04/03/2010;Banks;29.0;-6420.0
04/03/2010;Brokers & Dealers;1000.0;32509.0
04/03/2010;Institutional Investors;-1980.0;-121155.0
04/03/2010;Domestic;-1980.0;-121155.0
04/03/2010;Nonresident Investors;578.0;106174.0
04/03/2010;Nonresident investors - RES.2689;578.0;106174.0
04/03/2010;Corporations;-219.0;-2137.0
04/03/2010;Individuals;592.0;-7751.0
04/03/2010;Total;0.0;0.0
05/03/2010;Financial Institutions;1252.0;26121.0
05/03/2010;Banks;-85.0;-6505.0
05/03/2010;Brokers & Dealers;1337.0;33846.0
05/03/2010;Institutional Investors;-909.0;-122064.0
05/03/2010;Domestic;-909.0;-122064.0
05/03/2010;Nonresident Investors;826.0;107000.0
05/03/2010;Nonresident investors - RES.2689;826.0;107000.0
05/03/2010;Corporations;-768.0;-2905.0
05/03/2010;Individuals;-401.0;-8152.0
05/03/2010;Total;0.0;0.0
08/03/2010;Financial Institutions;1205.0;27326.0
08/03/2010;Banks;-35.0;-6540.0
08/03/2010;Brokers & Dealers;1240.0;35086.0
08/03/2010;Institutional Investors;-1476.0;-123540.0
08/03/2010;Domestic;-1476.0;-123540.0
08/03/2010;Nonresident Investors;613.0;107613.0
08/03/2010;Nonresident investors - RES.2689;613.0;107613.0
08/03/2010;Corporations;-41.0;-2946.0
08/03/2010;Individuals;-301.0;-8453.0
08/03/2010;Total;0.0;0.0
09/03/2010;Financial Institutions;904.0;28230.0
09/03/2010;Banks;-153.0;-6693.0
09/03/2010;Brokers & Dealers;1057.0;36143.0
09/03/2010;Institutional Investors;1811.0;-121729.0
09/03/2010;Domestic;1811.0;-121729.0
09/03/2010;Nonresident Investors;750.0;108363.0
09/03/2010;Nonresident investors - RES.2689;750.0;108363.0
09/03/2010;Corporations;-1135.0;-4081.0
09/03/2010;Individuals;-2330.0;-10783.0
09/03/2010;Total;0.0;0.0
10/03/2010;Financial Institutions;890.0;29120.0
10/03/2010;Banks;-205.0;-6898.0
10/03/2010;Brokers & Dealers;1095.0;37238.0
10/03/2010;Institutional Investors;2040.0;-119689.0
10/03/2010;Domestic;2040.0;-119689.0
10/03/2010;Nonresident Investors;1366.0;109729.0
10/03/2010;Nonresident investors - RES.2689;1366.0;109729.0
10/03/2010;Corporations;-1694.0;-5775.0
10/03/2010;Individuals;-2602.0;-13385.0
10/03/2010;Total;0.0;0.0
11/03/2010;Financial Institutions;775.0;29895.0
11/03/2010;Banks;-155.0;-7053.0
11/03/2010;Brokers & Dealers;930.0;38168.0
11/03/2010;Institutional Investors;2210.0;-117479.0
11/03/2010;Domestic;2210.0;-117479.0
11/03/2010;Nonresident Investors;555.0;110284.0
11/03/2010;Nonresident investors - RES.2689;555.0;110284.0
11/03/2010;Corporations;-1905.0;-7680.0
11/03/2010;Individuals;-1635.0;-15020.0
11/03/2010;Total;0.0;0.0
12/03/2010;Financial Institutions;863.0;30758.0
12/03/2010;Banks;-90.0;-7143.0
12/03/2010;Brokers & Dealers;953.0;39121.0
12/03/2010;Institutional Investors;79.0;-117400.0
12/03/2010;Domestic;79.0;-117400.0
12/03/2010;Nonresident Investors;-341.0;109943.0
12/03/2010;Nonresident investors - RES.2689;-341.0;109943.0
12/03/2010;Corporations;52.0;-7628.0
12/03/2010;Individuals;-653.0;-15673.0
12/03/2010;Total;0.0;0.0
15/03/2010;Financial Institutions;917.0;31675.0
15/03/2010;Banks;-45.0;-7188.0
15/03/2010;Brokers & Dealers;974.0;40095.0
15/03/2010;Other;-12.0;-1232.0
15/03/2010;Institutional Investors;-154.0;-117554.0
15/03/2010;Domestic;-154.0;-117554.0
15/03/2010;Nonresident Investors;-791.0;109152.0
15/03/2010;Nonresident investors - RES.2689;-791.0;109152.0
15/03/2010;Corporations;544.0;-7084.0
15/03/2010;Individuals;-516.0;-16189.0
15/03/2010;Total;0.0;0.0
16/03/2010;Financial Institutions;970.0;32645.0
16/03/2010;Banks;-120.0;-7308.0
16/03/2010;Brokers & Dealers;1090.0;41185.0
16/03/2010;Institutional Investors;1848.0;-115706.0
16/03/2010;Domestic;1848.0;-115706.0
16/03/2010;Nonresident Investors;-460.0;108692.0
16/03/2010;Nonresident investors - RES.2689;-460.0;108692.0
16/03/2010;Corporations;-517.0;-7601.0
16/03/2010;Individuals;-1841.0;-18030.0
16/03/2010;Total;0.0;0.0
17/03/2010;Financial Institutions;1085.0;33730.0
17/03/2010;Banks;-135.0;-7443.0
17/03/2010;Brokers & Dealers;1220.0;42405.0
17/03/2010;Institutional Investors;583.0;-115123.0
17/03/2010;Domestic;583.0;-115123.0
17/03/2010;Nonresident Investors;-743.0;107949.0
17/03/2010;Nonresident investors - RES.2689;-743.0;107949.0
17/03/2010;Corporations;30.0;-7571.0
17/03/2010;Individuals;-955.0;-18985.0
17/03/2010;Total;0.0;0.0
18/03/2010;Financial Institutions;1035.0;34765.0
18/03/2010;Banks;-140.0;-7583.0
18/03/2010;Brokers & Dealers;1175.0;43580.0
18/03/2010;Institutional Investors;412.0;-114711.0
18/03/2010;Domestic;412.0;-114711.0
18/03/2010;Nonresident Investors;-1059.0;106890.0
18/03/2010;Nonresident investors - RES.2689;-1059.0;106890.0
18/03/2010;Corporations;553.0;-7018.0
18/03/2010;Individuals;-941.0;-19926.0
18/03/2010;Total;0.0;0.0
19/03/2010;Financial Institutions;1285.0;36050.0
19/03/2010;Banks;-55.0;-7638.0
19/03/2010;Brokers & Dealers;1340.0;44920.0
19/03/2010;Institutional Investors;-2008.0;-116719.0
19/03/2010;Domestic;-2008.0;-116719.0
19/03/2010;Nonresident Investors;-545.0;106345.0
19/03/2010;Nonresident investors - RES.2689;-545.0;106345.0
19/03/2010;Corporations;845.0;-6173.0
19/03/2010;Individuals;423.0;-19503.0
19/03/2010;Total;0.0;0.0
22/03/2010;Financial Institutions;1329.0;37379.0
22/03/2010;Banks;-70.0;-7708.0
22/03/2010;Brokers & Dealers;1399.0;46319.0
22/03/2010;Institutional Investors;-640.0;-117359.0
22/03/2010;Domestic;-640.0;-117359.0
22/03/2010;Nonresident Investors;-651.0;105694.0
22/03/2010;Nonresident investors - RES.2689;-651.0;105694.0
22/03/2010;Corporations;9.0;-6164.0
22/03/2010;Individuals;-47.0;-19550.0
22/03/2010;Total;0.0;0.0
23/03/2010;Financial Institutions;1398.0;38777.0
