DATA;PARTICIPANTE;SALDO;ACUMULADO
01/02/2013;Corporations;25;-21321
01/02/2013;Individuals;9;-22972
01/02/2013;Total;0;0
04/02/2013;Financial Institutions;-66;-22790
04/02/2013;Banks;190;90232
04/02/2013;Brokers & Dealers;-245;-113122
04/02/2013;Other;-11;100
04/02/2013;Institutional Investors;-268;-146787
04/02/2013;Domestic;-268;-146787
04/02/2013;Nonresident Investors;570;214106
04/02/2013;Nonresident investors - RES.2689;570;214106
04/02/2013;Corporations;12;-21309
04/02/2013;Individuals;-248;-23220
04/02/2013;Total;0;0
05/02/2013;Financial Institutions;368;-22422
05/02/2013;Banks;503;90735
05/02/2013;Brokers & Dealers;-122;-113244
05/02/2013;Other;-13;87
05/02/2013;Institutional Investors;-401;-147188
05/02/2013;Domestic;-401;-147188
05/02/2013;Nonresident Investors;442;214548
05/02/2013;Nonresident investors - RES.2689;442;214548
05/02/2013;Corporations;79;-21230
05/02/2013;Individuals;-488;-23708
05/02/2013;Total;0;0
06/02/2013;Financial Institutions;333;-22089
06/02/2013;Banks;603;91338
06/02/2013;Brokers & Dealers;-253;-113497
06/02/2013;Other;-17;70
06/02/2013;Institutional Investors;-473;-147661
06/02/2013;Domestic;-473;-147661
06/02/2013;Nonresident Investors;570;215118
06/02/2013;Nonresident investors - RES.2689;570;215118
06/02/2013;Corporations;57;-21173
06/02/2013;Individuals;-487;-24195
06/02/2013;Total;0;0
07/02/2013;Financial Institutions;478;-21611
07/02/2013;Banks;633;91971
07/02/2013;Brokers & Dealers;-138;-113635
07/02/2013;Other;-17;53
07/02/2013;Institutional Investors;-680;-148341
07/02/2013;Domestic;-680;-148341
07/02/2013;Nonresident Investors;586;215704
07/02/2013;Nonresident investors - RES.2689;586;215704
07/02/2013;Corporations;114;-21059
07/02/2013;Individuals;-498;-24693
07/02/2013;Total;0;0
08/02/2013;Financial Institutions;322;-21289
08/02/2013;Banks;529;92500
08/02/2013;Brokers & Dealers;-190;-113825
08/02/2013;Other;-17;36
08/02/2013;Institutional Investors;-664;-149005
08/02/2013;Domestic;-664;-149005
08/02/2013;Nonresident Investors;990;216694
08/02/2013;Nonresident investors - RES.2689;990;216694
08/02/2013;Corporations;-126;-21185
08/02/2013;Individuals;-522;-25215
08/02/2013;Total;0;0
13/02/2013;Financial Institutions;302;-20987
13/02/2013;Banks;552;93052
13/02/2013;Brokers & Dealers;-233;-114058
13/02/2013;Other;-17;19
13/02/2013;Institutional Investors;-592;-149597
13/02/2013;Domestic;-592;-149597
13/02/2013;Nonresident Investors;945;217639
13/02/2013;Nonresident investors - RES.2689;945;217639
13/02/2013;Corporations;100;-21085
13/02/2013;Individuals;-755;-25970
13/02/2013;Total;0;0
14/02/2013;Financial Institutions;-55;-21042
14/02/2013;Banks;543;93595
14/02/2013;Brokers & Dealers;-581;-114639
14/02/2013;Other;-17;2
14/02/2013;Institutional Investors;-287;-149884
14/02/2013;Domestic;-287;-149884
14/02/2013;Nonresident Investors;806;218445
14/02/2013;Nonresident investors - RES.2689;806;218445
14/02/2013;Corporations;145;-20940
14/02/2013;Individuals;-609;-26579
14/02/2013;Total;0;0
15/02/2013;Financial Institutions;-209;-21251
15/02/2013;Banks;532;94127
15/02/2013;Brokers & Dealers;-724;-115363
15/02/2013;Other;-17;-15
15/02/2013;Institutional Investors;-140;-150024
15/02/2013;Domestic;-140;-150024
15/02/2013;Nonresident Investors;795;219240
15/02/2013;Nonresident investors - RES.2689;795;219240
15/02/2013;Corporations;-39;-20979
15/02/2013;Individuals;-407;-26986
15/02/2013;Total;0;0
18/02/2013;Financial Institutions;-173;-21424
18/02/2013;Banks;530;94657
18/02/2013;Brokers & Dealers;-685;-116048
18/02/2013;Other;-18;-33
18/02/2013;Institutional Investors;-240;-150264
18/02/2013;Domestic;-240;-150264
18/02/2013;Nonresident Investors;795;220035
18/02/2013;Nonresident investors - RES.2689;795;220035
18/02/2013;Corporations;11;-20968
18/02/2013;Individuals;-393;-27379
18/02/2013;Total;0;0
19/02/2013;Financial Institutions;-160;-21584
19/02/2013;Banks;474;95131
19/02/2013;Brokers & Dealers;-616;-116664
19/02/2013;Other;-18;-51
19/02/2013;Institutional Investors;-160;-150424
19/02/2013;Domestic;-160;-150424
19/02/2013;Nonresident Investors;598;220633
19/02/2013;Nonresident investors - RES.2689;598;220633
19/02/2013;Corporations;168;-20800
19/02/2013;Individuals;-446;-27825
19/02/2013;Total;0;0
20/02/2013;Financial Institutions;-291;-21875
20/02/2013;Banks;346;95477
20/02/2013;Brokers & Dealers;-635;-117299
20/02/2013;Other;-2;-53
20/02/2013;Institutional Investors;-117;-150541
20/02/2013;Domestic;-117;-150541
20/02/2013;Nonresident Investors;713;221346
20/02/2013;Nonresident investors - RES.2689;713;221346
20/02/2013;Corporations;40;-20760
20/02/2013;Individuals;-345;-28170
20/02/2013;Total;0;0
21/02/2013;Financial Institutions;56;-21819
21/02/2013;Banks;317;95794
21/02/2013;Brokers & Dealers;-258;-117557
21/02/2013;Other;-3;-56
21/02/2013;Institutional Investors;-120;-150661
21/02/2013;Domestic;-120;-150661
21/02/2013;Nonresident Investors;547;221893
21/02/2013;Nonresident investors - RES.2689;547;221893
21/02/2013;Corporations;0;-20760
21/02/2013;Individuals;-483;-28653
21/02/2013;Total;0;0
22/02/2013;Financial Institutions;-119;-21938
22/02/2013;Banks;371;96165
22/02/2013;Brokers & Dealers;-485;-118042
22/02/2013;Other;-5;-61
22/02/2013;Institutional Investors;73;-150588
22/02/2013;Domestic;73;-150588
22/02/2013;Nonresident Investors;674;222567
22/02/2013;Nonresident investors - RES.2689;674;222567
22/02/2013;Corporations;-34;-20794
22/02/2013;Individuals;-594;-29247
22/02/2013;Total;0;0
25/02/2013;Financial Institutions;-473;-22411
25/02/2013;Banks;322;96487
25/02/2013;Brokers & Dealers;-790;-118832
25/02/2013;Other;-5;-66
25/02/2013;Institutional Investors;184;-150404
25/02/2013;Domestic;184;-150404
25/02/2013;Nonresident Investors;996;223563
25/02/2013;Nonresident investors - RES.2689;996;223563
25/02/2013;Corporations;-95;-20889
25/02/2013;Individuals;-612;-29859
25/02/2013;Total;0;0
26/02/2013;Financial Institutions;-1007;-23418
26/02/2013;Banks;212;96699
26/02/2013;Brokers & Dealers;-1214;-120046
26/02/2013;Other;-5;-71
26/02/2013;Institutional Investors;423;-149981
26/02/2013;Domestic;423;-149981
26/02/2013;Nonresident Investors;978;224541
26/02/2013;Nonresident investors - RES.2689;978;224541
26/02/2013;Corporations;-126;-21015
26/02/2013;Individuals;-268;-30127
26/02/2013;Total;0;0
27/02/2013;Financial Institutions;-1102;-24520
27/02/2013;Banks;114;96813
27/02/2013;Brokers & Dealers;-1208;-121254
27/02/2013;Other;-8;-79
27/02/2013;Institutional Investors;237;-149744
27/02/2013;Domestic;237;-149744
27/02/2013;Nonresident Investors;1164;225705
27/02/2013;Nonresident investors - RES.2689;1164;225705
27/02/2013;Corporations;-107;-21122
27/02/2013;Individuals;-192;-30319
27/02/2013;Total;0;0
28/02/2013;Financial Institutions;-1079;-25599
28/02/2013;Banks;175;96988
28/02/2013;Brokers & Dealers;-1241;-122495
28/02/2013;Other;-13;-92
28/02/2013;Institutional Investors;220;-149524
28/02/2013;Domestic;220;-149524
28/02/2013;Nonresident Investors;1212;226917
28/02/2013;Nonresident investors - RES.2689;1212;226917
28/02/2013;Corporations;-150;-21272
28/02/2013;Individuals;-203;-30522
28/02/2013;Total;0;0
01/03/2013;Financial Institutions;-319;-25918
01/03/2013;Banks;-154;96834
01/03/2013;Brokers & Dealers;-152;-122647
01/03/2013;Other;-13;-105
01/03/2013;Institutional Investors;-26;-149550
01/03/2013;Domestic;-26;-149550
01/03/2013;Nonresident Investors;158;227075
01/03/2013;Nonresident investors - RES.2689;158;227075
01/03/2013;Corporations;-193;-21465
01/03/2013;Individuals;380;-30142
01/03/2013;Total;0;0
04/03/2013;Financial Institutions;-436;-26354
04/03/2013;Banks;-311;96523
04/03/2013;Brokers & Dealers;-132;-122779
04/03/2013;Other;7;-98
04/03/2013;Institutional Investors;69;-149481
04/03/2013;Domestic;69;-149481
04/03/2013;Nonresident Investors;174;227249
04/03/2013;Nonresident investors - RES.2689;174;227249
04/03/2013;Corporations;-52;-21517
04/03/2013;Individuals;245;-29897
04/03/2013;Total;0;0
05/03/2013;Financial Institutions;-804;-27158
05/03/2013;Banks;-599;95924
05/03/2013;Brokers & Dealers;-212;-122991
05/03/2013;Other;7;-91
05/03/2013;Institutional Investors;14;-149467
05/03/2013;Domestic;14;-149467
05/03/2013;Nonresident Investors;527;227776
05/03/2013;Nonresident investors - RES.2689;527;227776
05/03/2013;Corporations;-33;-21550
05/03/2013;Individuals;296;-29601
05/03/2013;Total;0;0
06/03/2013;Financial Institutions;-713;-27871
06/03/2013;Banks;-686;95238
06/03/2013;Brokers & Dealers;-34;-123025
06/03/2013;Other;7;-84
06/03/2013;Institutional Investors;-204;-149671
06/03/2013;Domestic;-204;-149671
06/03/2013;Nonresident Investors;678;228454
06/03/2013;Nonresident investors - RES.2689;678;228454
06/03/2013;Corporations;-6;-21556
06/03/2013;Individuals;245;-29356
06/03/2013;Total;0;0
07/03/2013;Financial Institutions;-470;-28341
07/03/2013;Banks;-554;94684
07/03/2013;Brokers & Dealers;77;-122948
07/03/2013;Other;7;-77
07/03/2013;Institutional Investors;-421;-150092
07/03/2013;Domestic;-421;-150092
07/03/2013;Nonresident Investors;568;229022
07/03/2013;Nonresident investors - RES.2689;568;229022
07/03/2013;Corporations;85;-21471
07/03/2013;Individuals;238;-29118
07/03/2013;Total;0;0
08/03/2013;Financial Institutions;-318;-28659
08/03/2013;Banks;-611;94073
08/03/2013;Brokers & Dealers;290;-122658
08/03/2013;Other;3;-74
08/03/2013;Institutional Investors;-449;-150541
08/03/2013;Domestic;-449;-150541
08/03/2013;Nonresident Investors;430;229452
08/03/2013;Nonresident investors - RES.2689;430;229452
08/03/2013;Corporations;134;-21337
08/03/2013;Individuals;203;-28915
08/03/2013;Total;0;0
11/03/2013;Financial Institutions;-628;-29287
11/03/2013;Banks;-682;93391
11/03/2013;Brokers & Dealers;51;-122607
11/03/2013;Other;3;-71
11/03/2013;Institutional Investors;-188;-150729
11/03/2013;Domestic;-188;-150729
11/03/2013;Nonresident Investors;856;230308
11/03/2013;Nonresident investors - RES.2689;856;230308
11/03/2013;Corporations;-59;-21396
11/03/2013;Individuals;19;-28896
11/03/2013;Total;0;0
12/03/2013;Financial Institutions;-1181;-30468
12/03/2013;Banks;-1346;92045
12/03/2013;Brokers & Dealers;164;-122443
12/03/2013;Other;1;-70
12/03/2013;Institutional Investors;-268;-150997
12/03/2013;Domestic;-268;-150997
12/03/2013;Nonresident Investors;1306;231614
12/03/2013;Nonresident investors - RES.2689;1306;231614
12/03/2013;Corporations;-88;-21484
12/03/2013;Individuals;231;-28665
12/03/2013;Total;0;0
13/03/2013;Financial Institutions;-1818;-32286
13/03/2013;Banks;-1999;90046
13/03/2013;Brokers & Dealers;180;-122263
13/03/2013;Other;1;-69
13/03/2013;Institutional Investors;-93;-151090
13/03/2013;Domestic;-93;-151090
13/03/2013;Nonresident Investors;1809;233423
13/03/2013;Nonresident investors - RES.2689;1809;233423
13/03/2013;Corporations;-117;-21601
13/03/2013;Individuals;219;-28446
13/03/2013;Total;0;0
14/03/2013;Financial Institutions;-2089;-34375
14/03/2013;Banks;-2331;87715
14/03/2013;Brokers & Dealers;249;-122014
14/03/2013;Other;-7;-76
14/03/2013;Institutional Investors;-726;-151816
14/03/2013;Domestic;-726;-151816
14/03/2013;Nonresident Investors;2406;235829
14/03/2013;Nonresident investors - RES.2689;2406;235829
14/03/2013;Corporations;-152;-21753
14/03/2013;Individuals;561;-27885
14/03/2013;Total;0;0
15/03/2013;Financial Institutions;-2522;-36897
15/03/2013;Banks;-2602;85113
15/03/2013;Brokers & Dealers;87;-121927
15/03/2013;Other;-7;-83
15/03/2013;Institutional Investors;-1192;-153008
15/03/2013;Domestic;-1192;-153008
15/03/2013;Nonresident Investors;3248;239077
15/03/2013;Nonresident investors - RES.2689;3248;239077
15/03/2013;Corporations;-235;-21988
15/03/2013;Individuals;701;-27184
15/03/2013;Total;0;0
18/03/2013;Financial Institutions;-2322;-39219
18/03/2013;Banks;-2570;82543
18/03/2013;Brokers & Dealers;255;-121672
18/03/2013;Other;-7;-90
18/03/2013;Institutional Investors;-1381;-154389
18/03/2013;Domestic;-1381;-154389
18/03/2013;Nonresident Investors;3264;242341
18/03/2013;Nonresident investors - RES.2689;3264;242341
18/03/2013;Corporations;-287;-22275
18/03/2013;Individuals;726;-26458
18/03/2013;Total;0;0
19/03/2013;Financial Institutions;-2330;-41549
19/03/2013;Banks;-2714;79829
19/03/2013;Brokers & Dealers;391;-121281
19/03/2013;Other;-7;-97
19/03/2013;Institutional Investors;-1166;-155555
19/03/2013;Domestic;-1166;-155555
19/03/2013;Nonresident Investors;2992;245333
19/03/2013;Nonresident investors - RES.2689;2992;245333
19/03/2013;Corporations;-249;-22524
19/03/2013;Individuals;753;-25705
19/03/2013;Total;0;0
20/03/2013;Financial Institutions;-2388;-43937
20/03/2013;Banks;-2701;77128
20/03/2013;Brokers & Dealers;307;-120974
20/03/2013;Other;6;-91
20/03/2013;Institutional Investors;-1221;-156776
20/03/2013;Domestic;-1221;-156776
20/03/2013;Nonresident Investors;3120;248453
20/03/2013;Nonresident investors - RES.2689;3120;248453
20/03/2013;Corporations;-310;-22834
20/03/2013;Individuals;799;-24906
20/03/2013;Total;0;0
21/03/2013;Financial Institutions;-2301;-46238
21/03/2013;Banks;-2549;74579
21/03/2013;Brokers & Dealers;248;-120726
21/03/2013;Institutional Investors;-1241;-158017
21/03/2013;Domestic;-1241;-158017
21/03/2013;Nonresident Investors;2879;251332
21/03/2013;Nonresident investors - RES.2689;2879;251332
21/03/2013;Corporations;-362;-23196
21/03/2013;Individuals;1025;-23881
21/03/2013;Total;0;0
22/03/2013;Financial Institutions;-2527;-48765
22/03/2013;Banks;-2520;72059
22/03/2013;Brokers & Dealers;-1;-120727
22/03/2013;Other;-6;-97
22/03/2013;Institutional Investors;-1532;-159549
22/03/2013;Domestic;-1532;-159549
22/03/2013;Nonresident Investors;3106;254438
22/03/2013;Nonresident investors - RES.2689;3106;254438
22/03/2013;Corporations;-356;-23552
22/03/2013;Individuals;1309;-22572
22/03/2013;Total;0;0
25/03/2013;Financial Institutions;-2753;-51518
25/03/2013;Banks;-2759;69300
25/03/2013;Brokers & Dealers;12;-120715
25/03/2013;Other;-6;-103
25/03/2013;Institutional Investors;-1530;-161079
25/03/2013;Domestic;-1530;-161079
25/03/2013;Nonresident Investors;3211;257649
25/03/2013;Nonresident investors - RES.2689;3211;257649
25/03/2013;Corporations;-371;-23923
25/03/2013;Individuals;1443;-21129
25/03/2013;Total;0;0
26/03/2013;Financial Institutions;-2836;-54354
26/03/2013;Banks;-3056;66244
26/03/2013;Brokers & Dealers;230;-120485
26/03/2013;Other;-10;-113
26/03/2013;Institutional Investors;-1439;-162518
26/03/2013;Domestic;-1439;-162518
26/03/2013;Nonresident Investors;3255;260904
26/03/2013;Nonresident investors - RES.2689;3255;260904
26/03/2013;Corporations;-396;-24319
26/03/2013;Individuals;1416;-19713
26/03/2013;Total;0;0
27/03/2013;Financial Institutions;-3128;-57482
27/03/2013;Banks;-3315;62929
27/03/2013;Brokers & Dealers;197;-120288
27/03/2013;Other;-10;-123
27/03/2013;Institutional Investors;-1749;-164267
27/03/2013;Domestic;-1749;-164267
27/03/2013;Nonresident Investors;3422;264326
27/03/2013;Nonresident investors - RES.2689;3422;264326
27/03/2013;Corporations;-391;-24710
27/03/2013;Individuals;1846;-17867
27/03/2013;Total;0;0
28/03/2013;Financial Institutions;-3402;-60884
28/03/2013;Banks;-3384;59545
28/03/2013;Brokers & Dealers;-8;-120296
28/03/2013;Other;-10;-133
28/03/2013;Institutional Investors;-1660;-165927
28/03/2013;Domestic;-1660;-165927
28/03/2013;Nonresident Investors;3605;267931
28/03/2013;Nonresident investors - RES.2689;3605;267931
28/03/2013;Corporations;-424;-25134
28/03/2013;Individuals;1881;-15986
28/03/2013;Total;0;0
01/04/2013;Financial Institutions;-99;-60983
01/04/2013;Banks;171;59716
01/04/2013;Brokers & Dealers;-257;-120553
01/04/2013;Other;-13;-146
01/04/2013;Institutional Investors;321;-165606
01/04/2013;Domestic;321;-165606
01/04/2013;Nonresident Investors;-50;267881
01/04/2013;Nonresident investors - RES.2689;-50;267881
01/04/2013;Corporations;-521;-25655
01/04/2013;Individuals;349;-15637
01/04/2013;Total;0;0
02/04/2013;Financial Institutions;-203;-61186
02/04/2013;Banks;207;59923
02/04/2013;Brokers & Dealers;-417;-120970
02/04/2013;Other;7;-139
02/04/2013;Institutional Investors;413;-165193
02/04/2013;Domestic;413;-165193
02/04/2013;Nonresident Investors;24;267905
02/04/2013;Nonresident investors - RES.2689;24;267905
02/04/2013;Corporations;-530;-26185
02/04/2013;Individuals;296;-15341
02/04/2013;Total;0;0
03/04/2013;Financial Institutions;-175;-61361
03/04/2013;Banks;221;60144
03/04/2013;Brokers & Dealers;-398;-121368
03/04/2013;Other;2;-137
03/04/2013;Institutional Investors;502;-164691
03/04/2013;Domestic;502;-164691
03/04/2013;Nonresident Investors;96;268001
03/04/2013;Nonresident investors - RES.2689;96;268001
03/04/2013;Corporations;-601;-26786
03/04/2013;Individuals;178;-15163
03/04/2013;Total;0;0
04/04/2013;Financial Institutions;-32;-61393
04/04/2013;Banks;254;60398
04/04/2013;Brokers & Dealers;-288;-121656
04/04/2013;Other;2;-135
04/04/2013;Institutional Investors;640;-164051
04/04/2013;Domestic;640;-164051
04/04/2013;Nonresident Investors;-110;267891
04/04/2013;Nonresident investors - RES.2689;-110;267891
04/04/2013;Corporations;-601;-27387
04/04/2013;Individuals;103;-15060
04/04/2013;Total;0;0
05/04/2013;Financial Institutions;326;-61067
05/04/2013;Banks;322;60720
05/04/2013;Brokers & Dealers;2;-121654
05/04/2013;Other;2;-133
05/04/2013;Institutional Investors;759;-163292
05/04/2013;Domestic;759;-163292
05/04/2013;Nonresident Investors;-754;267137
05/04/2013;Nonresident investors - RES.2689;-754;267137
05/04/2013;Corporations;-556;-27943
05/04/2013;Individuals;225;-14835
05/04/2013;Total;0;0
08/04/2013;Financial Institutions;328;-60739
08/04/2013;Banks;388;61108
08/04/2013;Brokers & Dealers;-62;-121716
08/04/2013;Other;2;-131
08/04/2013;Institutional Investors;799;-162493
08/04/2013;Domestic;799;-162493
08/04/2013;Nonresident Investors;-640;266497
08/04/2013;Nonresident investors - RES.2689;-640;266497
08/04/2013;Corporations;-566;-28509
08/04/2013;Individuals;79;-14756
08/04/2013;Total;0;0
09/04/2013;Financial Institutions;250;-60489
09/04/2013;Banks;447;61555
09/04/2013;Brokers & Dealers;-199;-121915
09/04/2013;Other;2;-129
09/04/2013;Institutional Investors;779;-161714
09/04/2013;Domestic;779;-161714
09/04/2013;Nonresident Investors;-538;265959
09/04/2013;Nonresident investors - RES.2689;-538;265959
09/04/2013;Corporations;-525;-29034
09/04/2013;Individuals;34;-14722
09/04/2013;Total;0;0
10/04/2013;Financial Institutions;320;-60169
10/04/2013;Banks;826;62381
10/04/2013;Brokers & Dealers;-508;-122423
10/04/2013;Other;2;-127
10/04/2013;Institutional Investors;786;-160928
10/04/2013;Domestic;786;-160928
10/04/2013;Nonresident Investors;-630;265329
10/04/2013;Nonresident investors - RES.2689;-630;265329
10/04/2013;Corporations;-469;-29503
10/04/2013;Individuals;-7;-14729
10/04/2013;Total;0;0
11/04/2013;Financial Institutions;253;-59916
11/04/2013;Banks;941;63322
11/04/2013;Brokers & Dealers;-690;-123113
11/04/2013;Other;2;-125
11/04/2013;Institutional Investors;669;-160259
11/04/2013;Domestic;669;-160259
11/04/2013;Nonresident Investors;-603;264726
11/04/2013;Nonresident investors - RES.2689;-603;264726
11/04/2013;Corporations;-434;-29937
11/04/2013;Individuals;115;-14614
11/04/2013;Total;0;0
12/04/2013;Financial Institutions;700;-59216
12/04/2013;Banks;1181;64503
12/04/2013;Brokers & Dealers;-483;-123596
12/04/2013;Other;2;-123
12/04/2013;Institutional Investors;618;-159641
12/04/2013;Domestic;618;-159641
12/04/2013;Nonresident Investors;-813;263913
12/04/2013;Nonresident investors - RES.2689;-813;263913
12/04/2013;Corporations;-397;-30334
12/04/2013;Individuals;-108;-14722
12/04/2013;Total;0;0
15/04/2013;Financial Institutions;848;-58368
15/04/2013;Banks;1401;65904
15/04/2013;Brokers & Dealers;-555;-124151
15/04/2013;Other;2;-121
15/04/2013;Institutional Investors;497;-159144
15/04/2013;Domestic;497;-159144
15/04/2013;Nonresident Investors;-702;263211
15/04/2013;Nonresident investors - RES.2689;-702;263211
15/04/2013;Corporations;-562;-30896
15/04/2013;Individuals;-81;-14803
15/04/2013;Total;0;0
16/04/2013;Financial Institutions;1060;-57308
16/04/2013;Banks;1393;67297
16/04/2013;Brokers & Dealers;-335;-124486
16/04/2013;Other;2;-119
16/04/2013;Institutional Investors;709;-158435
16/04/2013;Domestic;709;-158435
16/04/2013;Nonresident Investors;-1025;262186
16/04/2013;Nonresident investors - RES.2689;-1025;262186
16/04/2013;Corporations;-557;-31453
16/04/2013;Individuals;-187;-14990
16/04/2013;Total;0;0
17/04/2013;Financial Institutions;1368;-55940
17/04/2013;Banks;1806;69103
17/04/2013;Brokers & Dealers;-440;-124926
17/04/2013;Other;2;-117
17/04/2013;Institutional Investors;627;-157808
17/04/2013;Domestic;627;-157808
17/04/2013;Nonresident Investors;-1088;261098
17/04/2013;Nonresident investors - RES.2689;-1088;261098
17/04/2013;Corporations;-537;-31990
17/04/2013;Individuals;-370;-15360
17/04/2013;Total;0;0
18/04/2013;Financial Institutions;1768;-54172
18/04/2013;Banks;2099;71202
18/04/2013;Brokers & Dealers;-333;-125259
18/04/2013;Other;2;-115
18/04/2013;Institutional Investors;545;-157263
18/04/2013;Domestic;545;-157263
18/04/2013;Nonresident Investors;-1261;259837
18/04/2013;Nonresident investors - RES.2689;-1261;259837
18/04/2013;Corporations;-683;-32673
18/04/2013;Individuals;-369;-15729
18/04/2013;Total;0;0
19/04/2013;Financial Institutions;1928;-52244
19/04/2013;Banks;2277;73479
19/04/2013;Brokers & Dealers;-351;-125610
19/04/2013;Other;2;-113
19/04/2013;Institutional Investors;684;-156579
19/04/2013;Domestic;684;-156579
19/04/2013;Nonresident Investors;-1446;258391
19/04/2013;Nonresident investors - RES.2689;-1446;258391
19/04/2013;Corporations;-746;-33419
19/04/2013;Individuals;-420;-16149
19/04/2013;Total;0;0
22/04/2013;Financial Institutions;1657;-50587
22/04/2013;Banks;2222;75701
22/04/2013;Brokers & Dealers;-567;-126177
22/04/2013;Other;2;-111
22/04/2013;Institutional Investors;680;-155899
22/04/2013;Domestic;680;-155899
22/04/2013;Nonresident Investors;-1336;257055
22/04/2013;Nonresident investors - RES.2689;-1336;257055
22/04/2013;Corporations;-766;-34185
22/04/2013;Individuals;-235;-16384
22/04/2013;Total;0;0
23/04/2013;Financial Institutions;1809;-48778
23/04/2013;Banks;2310;78011
23/04/2013;Brokers & Dealers;-503;-126680
23/04/2013;Other;2;-109
23/04/2013;Institutional Investors;343;-155556
23/04/2013;Domestic;343;-155556
23/04/2013;Nonresident Investors;-1298;255757
23/04/2013;Nonresident investors - RES.2689;-1298;255757
23/04/2013;Corporations;-686;-34871
23/04/2013;Individuals;-168;-16552
23/04/2013;Total;0;0
24/04/2013;Financial Institutions;1684;-47094
24/04/2013;Banks;2328;80339
24/04/2013;Brokers & Dealers;-646;-127326
24/04/2013;Other;2;-107
24/04/2013;Institutional Investors;232;-155324
24/04/2013;Domestic;232;-155324
24/04/2013;Nonresident Investors;-1271;254486
24/04/2013;Nonresident investors - RES.2689;-1271;254486
24/04/2013;Corporations;-739;-35610
24/04/2013;Individuals;94;-16458
24/04/2013;Total;0;0
25/04/2013;Financial Institutions;1318;-45776
25/04/2013;Banks;2123;82462
25/04/2013;Brokers & Dealers;-805;-128131
25/04/2013;Institutional Investors;424;-154900
25/04/2013;Domestic;424;-154900
25/04/2013;Nonresident Investors;-1134;253352
25/04/2013;Nonresident investors - RES.2689;-1134;253352
25/04/2013;Corporations;-747;-36357
25/04/2013;Individuals;139;-16319
25/04/2013;Total;0;0
26/04/2013;Financial Institutions;1300;-44476
26/04/2013;Banks;2053;84515
26/04/2013;Brokers & Dealers;-753;-128884
26/04/2013;Institutional Investors;438;-154462
26/04/2013;Domestic;438;-154462
26/04/2013;Nonresident Investors;-1028;252324
26/04/2013;Nonresident investors - RES.2689;-1028;252324
26/04/2013;Corporations;-722;-37079
26/04/2013;Individuals;12;-16307
26/04/2013;Total;0;0
29/04/2013;Financial Institutions;803;-43673
29/04/2013;Banks;1764;86279
29/04/2013;Brokers & Dealers;-961;-129845
29/04/2013;Institutional Investors;375;-154087
29/04/2013;Domestic;375;-154087
29/04/2013;Nonresident Investors;-702;251622
29/04/2013;Nonresident investors - RES.2689;-702;251622
29/04/2013;Corporations;-724;-37803
29/04/2013;Individuals;248;-16059
29/04/2013;Total;0;0
30/04/2013;Financial Institutions;441;-43232
30/04/2013;Banks;1481;87760
30/04/2013;Brokers & Dealers;-1040;-130885
30/04/2013;Institutional Investors;590;-153497
30/04/2013;Domestic;590;-153497
30/04/2013;Nonresident Investors;-634;250988
30/04/2013;Nonresident investors - RES.2689;-634;250988
30/04/2013;Corporations;-726;-38529
30/04/2013;Individuals;329;-15730
30/04/2013;Total;0;0
02/05/2013;Financial Institutions;-597;-43829
02/05/2013;Banks;-379;87381
02/05/2013;Brokers & Dealers;-218;-131103
02/05/2013;Institutional Investors;326;-153171
02/05/2013;Domestic;326;-153171
02/05/2013;Nonresident Investors;724;251712
02/05/2013;Nonresident investors - RES.2689;724;251712
02/05/2013;Corporations;-849;-39378
02/05/2013;Individuals;396;-15334
02/05/2013;Total;0;0
03/05/2013;Financial Institutions;-974;-44803
03/05/2013;Banks;-458;86923
03/05/2013;Brokers & Dealers;-516;-131619
03/05/2013;Institutional Investors;430;-152741
03/05/2013;Domestic;430;-152741
03/05/2013;Nonresident Investors;695;252407
03/05/2013;Nonresident investors - RES.2689;695;252407
03/05/2013;Corporations;-943;-40321
03/05/2013;Individuals;792;-14542
03/05/2013;Total;0;0
06/05/2013;Financial Institutions;-917;-45720
06/05/2013;Banks;-441;86482
06/05/2013;Brokers & Dealers;-476;-132095
06/05/2013;Institutional Investors;317;-152424
06/05/2013;Domestic;317;-152424
06/05/2013;Nonresident Investors;811;253218
06/05/2013;Nonresident investors - RES.2689;811;253218
06/05/2013;Corporations;-966;-41287
06/05/2013;Individuals;755;-13787
06/05/2013;Total;0;0
07/05/2013;Financial Institutions;-974;-46694
07/05/2013;Banks;-537;85945
07/05/2013;Brokers & Dealers;-437;-132532
07/05/2013;Institutional Investors;16;-152408
07/05/2013;Domestic;16;-152408
07/05/2013;Nonresident Investors;968;254186
07/05/2013;Nonresident investors - RES.2689;968;254186
07/05/2013;Corporations;-978;-42265
07/05/2013;Individuals;968;-12819
07/05/2013;Total;0;0
08/05/2013;Financial Institutions;-1124;-47818
08/05/2013;Banks;-512;85433
08/05/2013;Brokers & Dealers;-612;-133144
08/05/2013;Institutional Investors;-258;-152666
08/05/2013;Domestic;-258;-152666
08/05/2013;Nonresident Investors;1179;255365
08/05/2013;Nonresident investors - RES.2689;1179;255365
08/05/2013;Corporations;-1009;-43274
08/05/2013;Individuals;1212;-11607
08/05/2013;Total;0;0
09/05/2013;Financial Institutions;-1274;-49092
09/05/2013;Banks;-682;84751
09/05/2013;Brokers & Dealers;-592;-133736
09/05/2013;Institutional Investors;-259;-152925
09/05/2013;Domestic;-259;-152925
